Format Version,1.23,Take Name,Take 2024-04-16 11.26.20 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.26.21.092 AM,Capture Start Frame,160692,Total Frames in Take,6521,Total Exported Frames,6521,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1203,Unlabeled 1203,Unlabeled 1203,Unlabeled 1204,Unlabeled 1204,Unlabeled 1204,Unlabeled 1205,Unlabeled 1205,Unlabeled 1205,Unlabeled 1206,Unlabeled 1206,Unlabeled 1206,Unlabeled 1207,Unlabeled 1207,Unlabeled 1207,Unlabeled 1208,Unlabeled 1208,Unlabeled 1208,Unlabeled 1209,Unlabeled 1209,Unlabeled 1209
,ID,"CE7E0","CE7E0","CE7E0","CE7F0","CE7F0","CE7F0","CE8A0","CE8A0","CE8A0","CE900","CE900","CE900","CE8F0","CE8F0","CE8F0","CE910","CE910","CE910","CE940","CE940","CE940"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
6040,50.333333,,,,,,,,,,,,,-0.020993,-0.095025,0.073910,0.014986,-0.115297,-0.032694,-0.047640,-0.086787,0.010545
6041,50.341667,,,,,,,,,,,,,-0.021059,-0.094976,0.073947,0.014952,-0.115210,-0.032631,-0.047710,-0.086771,0.010569
6042,50.350000,,,,,,,,,,,,,-0.021067,-0.094899,0.074001,0.014901,-0.115152,-0.032571,-0.047833,-0.086804,0.010601
6043,50.358333,,,,,,,,,,,,,-0.021060,-0.094845,0.074030,0.014875,-0.115141,-0.032523,-0.047895,-0.086847,0.010619
6044,50.366667,,,,,,,,,,,,,-0.021088,-0.094808,0.074039,0.014840,-0.115179,-0.032493,-0.047935,-0.086913,0.010630
6045,50.375000,,,,,,,,,,,,,-0.021109,-0.094787,0.074044,0.014821,-0.115227,-0.032479,-0.048000,-0.086938,0.010659
6046,50.383333,,,,,,,,,,,,,-0.021124,-0.094779,0.074054,0.014786,-0.115232,-0.032466,-0.048056,-0.086896,0.010688
6047,50.391667,,,,,,,,,,,,,-0.021198,-0.094794,0.074083,0.014742,-0.115203,-0.032460,-0.048183,-0.086864,0.010737
6048,50.400000,,,,,,,,,,,,,-0.021232,-0.094794,0.074109,0.014680,-0.115147,-0.032452,-0.048191,-0.086746,0.010771
6049,50.408333,,,,,,,,,,,,,-0.021272,-0.094785,0.074138,0.014640,-0.115090,-0.032447,-0.048216,-0.086667,0.010815
6050,50.416667,,,,,,,,,,,,,-0.021260,-0.094774,0.074168,0.014562,-0.115071,-0.032434,-0.048329,-0.086626,0.010864
6051,50.425000,,,,,,,,,,,,,-0.021403,-0.094822,0.074199,0.014496,-0.115041,-0.032408,-0.048428,-0.086638,0.010902
6052,50.433333,,,,,,,,,,,,,-0.021619,-0.094925,0.074233,0.014483,-0.115011,-0.032372,-0.048543,-0.086692,0.010928
6053,50.441667,,,,,,,,,,,,,-0.021784,-0.095031,0.074272,0.014439,-0.114997,-0.032329,-0.048596,-0.086750,0.010940
6054,50.450000,,,,,,,,,,,,,-0.021938,-0.095142,0.074313,0.014409,-0.114992,-0.032273,-0.048647,-0.086857,0.010940
6055,50.458333,,,,,,,,,,,,,-0.022067,-0.095218,0.074356,0.014299,-0.115031,-0.032214,-0.048713,-0.087006,0.010944
6056,50.466667,,,,,,,,,,,,,-0.022167,-0.095317,0.074403,0.014208,-0.115081,-0.032150,-0.048813,-0.087137,0.010961
6057,50.475000,,,,,,,,,,,,,-0.022243,-0.095412,0.074448,0.014185,-0.115115,-0.032096,-0.048780,-0.087235,0.010957
6058,50.483333,,,,,,,,,,,,,-0.022315,-0.095515,0.074491,0.014179,-0.115140,-0.032050,-0.048831,-0.087305,0.010975
6059,50.491667,,,,,,,,,,,,,-0.022392,-0.095628,0.074537,0.014129,-0.115164,-0.031999,-0.048942,-0.087369,0.011012
6060,50.500000,,,,,,,,,,,,,-0.022461,-0.095765,0.074578,0.014101,-0.115159,-0.031955,-0.048994,-0.087384,0.011050
6061,50.508333,,,,,,,,,,,,,-0.022660,-0.095914,0.074650,0.014031,-0.115158,-0.031917,-0.049040,-0.087407,0.011092
6062,50.516667,,,,,,,,,,,,,-0.022758,-0.096045,0.074714,0.014024,-0.115150,-0.031863,-0.049098,-0.087431,0.011148
6063,50.525000,,,,,,,,,,,,,-0.022939,-0.096187,0.074791,0.014007,-0.115161,-0.031817,-0.049281,-0.087513,0.011243
6064,50.533333,,,,,,,,,,,,,-0.023055,-0.096287,0.074860,0.013896,-0.115229,-0.031754,-0.049419,-0.087594,0.011329
6065,50.541667,,,,,,,,,,,,,-0.023055,-0.096319,0.074926,0.013829,-0.115298,-0.031683,-0.049525,-0.087662,0.011421
6066,50.550000,,,,,,,,,,,,,-0.023150,-0.096309,0.074999,0.013648,-0.115403,-0.031585,-0.049550,-0.087692,0.011494
6067,50.558333,,,,,,,,,,,,,-0.023172,-0.096257,0.075083,0.013545,-0.115449,-0.031493,-0.049603,-0.087671,0.011578
6068,50.566667,,,,,,,,,,,,,-0.023271,-0.096207,0.075178,0.013393,-0.115492,-0.031375,-0.049651,-0.087623,0.011680
6069,50.575000,,,,,,,,,,,,,-0.023269,-0.096141,0.075269,0.013277,-0.115483,-0.031287,-0.049640,-0.087517,0.011770
6070,50.583333,,,,,,,,,,,,,-0.023489,-0.096138,0.075361,0.013157,-0.115438,-0.031194,-0.049812,-0.087418,0.011882
6071,50.591667,,,,,,,,,,,,,-0.023504,-0.096097,0.075447,0.013089,-0.115339,-0.031129,-0.049830,-0.087277,0.011964
6072,50.600000,,,,,,,,,,,,,-0.023712,-0.096113,0.075510,0.013006,-0.115230,-0.031079,-0.050004,-0.087211,0.012057
6073,50.608333,,,,,,,,,,,,,-0.023832,-0.096099,0.075556,0.012896,-0.115092,-0.031051,-0.050209,-0.087145,0.012128
6074,50.616667,,,,,,,,,,,,,-0.023980,-0.096049,0.075592,0.012788,-0.114979,-0.031026,-0.050267,-0.087035,0.012174
6075,50.625000,,,,,,,,,,,,,-0.024051,-0.095957,0.075620,0.012689,-0.114895,-0.031002,-0.050363,-0.086941,0.012198
6076,50.633333,,,,,,,,,,,,,-0.024098,-0.095854,0.075631,0.012596,-0.114833,-0.030983,-0.050435,-0.086839,0.012198
6077,50.641667,,,,,,,,,,,,,-0.024206,-0.095726,0.075634,0.012517,-0.114758,-0.030955,-0.050577,-0.086746,0.012212
6078,50.650000,,,,,,,,,,,,,-0.024271,-0.095589,0.075636,0.012479,-0.114690,-0.030947,-0.050640,-0.086623,0.012212
6079,50.658333,,,,,,,,,,,,,-0.024370,-0.095432,0.075639,0.012432,-0.114626,-0.030927,-0.050704,-0.086516,0.012211
6080,50.666667,,,,,,,,,,,,,-0.024457,-0.095288,0.075628,0.012377,-0.114569,-0.030918,-0.050695,-0.086361,0.012193
6081,50.675000,,,,,,,,,,,,,-0.024502,-0.095117,0.075629,0.012290,-0.114485,-0.030903,-0.050718,-0.086173,0.012191
6082,50.683333,,,,,,,,,,,,,-0.024545,-0.094980,0.075636,0.012202,-0.114338,-0.030881,-0.050732,-0.085963,0.012185
6083,50.691667,,,,,,,,,,,,,-0.024593,-0.094829,0.075640,0.012130,-0.114185,-0.030869,-0.050762,-0.085762,0.012196
6084,50.700000,,,,,,,,,,,,,-0.024729,-0.094703,0.075648,0.012038,-0.114060,-0.030850,-0.050801,-0.085620,0.012196
6085,50.708333,,,,,,,,,,,,,-0.024791,-0.094583,0.075675,0.012025,-0.113908,-0.030836,-0.050882,-0.085499,0.012223
6086,50.716667,,,,,,,,,,,,,-0.024893,-0.094462,0.075699,0.012023,-0.113773,-0.030815,-0.050966,-0.085388,0.012246
6087,50.725000,,,,,,,,,,,,,-0.024879,-0.094311,0.075731,0.012003,-0.113669,-0.030772,-0.050973,-0.085243,0.012265
6088,50.733333,,,,,,,,,,,,,-0.024864,-0.094136,0.075759,0.011930,-0.113566,-0.030726,-0.051114,-0.085161,0.012307
6089,50.741667,,,,,,,,,,,,,-0.024896,-0.093968,0.075781,0.011868,-0.113493,-0.030679,-0.051137,-0.085054,0.012337
6090,50.750000,,,,,,,,,,,,,-0.024933,-0.093832,0.075826,0.011819,-0.113435,-0.030637,-0.051171,-0.084964,0.012393
6091,50.758333,,,,,,,,,,,,,-0.024913,-0.093733,0.075869,0.011773,-0.113376,-0.030591,-0.051144,-0.084874,0.012430
6092,50.766667,,,,,,,,,,,,,-0.024969,-0.093670,0.075924,0.011754,-0.113326,-0.030535,-0.051157,-0.084795,0.012503
6093,50.775000,,,,,,,,,,,,,-0.024936,-0.093608,0.075983,0.011711,-0.113294,-0.030477,-0.051129,-0.084717,0.012571
6094,50.783333,,,,,,,,,,,,,-0.024893,-0.093561,0.076048,0.011680,-0.113245,-0.030417,-0.051096,-0.084646,0.012665
6095,50.791667,,,,,,,,,,,,,-0.024812,-0.093507,0.076150,0.011614,-0.113187,-0.030344,-0.051086,-0.084572,0.012789
6096,50.800000,,,,,,,,,,,,,-0.024806,-0.093492,0.076258,0.011547,-0.113096,-0.030255,-0.051073,-0.084456,0.012896
6097,50.808333,,,,,,,,,,,,,-0.024898,-0.093463,0.076369,0.011532,-0.112999,-0.030156,-0.051083,-0.084381,0.013023
6098,50.816667,,,,,,,,,,,,,-0.024982,-0.093403,0.076496,0.011541,-0.112912,-0.030074,-0.051121,-0.084328,0.013117
6099,50.825000,,,,,,,,,,,,,-0.024994,-0.093342,0.076603,0.011529,-0.112808,-0.029993,-0.051331,-0.084362,0.013244
6100,50.833333,,,,,,,,,,,,,-0.025039,-0.093267,0.076709,0.011547,-0.112732,-0.029908,-0.051418,-0.084348,0.013348
6101,50.841667,,,,,,,,,,,,,-0.025080,-0.093175,0.076812,0.011528,-0.112649,-0.029805,-0.051430,-0.084302,0.013447
6102,50.850000,,,,,,,,,,,,,-0.025110,-0.093041,0.076916,0.011525,-0.112566,-0.029707,-0.051425,-0.084223,0.013533
6103,50.858333,,,,,,,,,,,,,-0.025151,-0.092910,0.076999,0.011521,-0.112481,-0.029630,-0.051356,-0.084087,0.013622
6104,50.866667,,,,,,,,,,,,,-0.025099,-0.092741,0.077061,0.011443,-0.112385,-0.029549,-0.051360,-0.083958,0.013703
6105,50.875000,,,,,,,,,,,,,-0.025023,-0.092512,0.077139,0.011475,-0.112216,-0.029473,-0.051310,-0.083705,0.013789
6106,50.883333,,,,,,,,,,,,,-0.024995,-0.092273,0.077233,0.011420,-0.112029,-0.029402,-0.051270,-0.083455,0.013893
6107,50.891667,,,,,,,,,,,,,-0.025049,-0.092062,0.077332,0.011362,-0.111834,-0.029322,-0.051298,-0.083246,0.013986
6108,50.900000,,,,,,,,,,,,,-0.024874,-0.091784,0.077421,0.011344,-0.111585,-0.029249,-0.051348,-0.083014,0.014078
6109,50.908333,,,,,,,,,,,,,-0.024918,-0.091446,0.077532,0.011322,-0.111298,-0.029170,-0.051355,-0.082681,0.014162
6110,50.916667,,,,,,,,,,,,,-0.024924,-0.091107,0.077639,0.011248,-0.111014,-0.029107,-0.051417,-0.082402,0.014260
6111,50.925000,,,,,,,,,,,,,-0.024867,-0.090678,0.077746,0.011215,-0.110660,-0.029026,-0.051494,-0.082026,0.014361
6112,50.933333,,,,,,,,,,,,,-0.024971,-0.090253,0.077836,0.011140,-0.110264,-0.028973,-0.051570,-0.081608,0.014436
6113,50.941667,,,,,,,,,,,,,-0.024895,-0.089745,0.077937,0.011142,-0.109842,-0.028917,-0.051622,-0.081084,0.014527
6114,50.950000,,,,,,,,,,,,,-0.025004,-0.089243,0.078022,0.011078,-0.109376,-0.028861,-0.051581,-0.080579,0.014585
6115,50.958333,,,,,,,,,,,,,-0.025051,-0.088630,0.078120,0.011065,-0.108898,-0.028830,-0.051544,-0.079945,0.014639
6116,50.966667,,,,,,,,,,,,,-0.025021,-0.087910,0.078201,0.011066,-0.108335,-0.028795,-0.051568,-0.079285,0.014708
6117,50.975000,,,,,,,,,,,,,-0.025033,-0.087145,0.078290,0.010984,-0.107705,-0.028736,-0.051590,-0.078561,0.014787
6118,50.983333,,,,,,,,,,,,,-0.025088,-0.086277,0.078398,0.010931,-0.106999,-0.028679,-0.051670,-0.077748,0.014873
6119,50.991667,,,,,,,,,,,,,-0.025152,-0.085345,0.078541,0.010899,-0.106207,-0.028601,-0.051708,-0.076801,0.014971
6120,51.000000,,,,,,,,,,,,,-0.025178,-0.084316,0.078707,0.010861,-0.105271,-0.028508,-0.051689,-0.075765,0.015077
6121,51.008333,,,,,,,,,,,,,-0.025231,-0.083240,0.078912,0.010846,-0.104240,-0.028388,-0.051672,-0.074657,0.015188
6122,51.016667,,,,,,,,,,,,,-0.025305,-0.082099,0.079136,0.010722,-0.103130,-0.028260,-0.051770,-0.073514,0.015347
6123,51.025000,,,,,,,,,,,,,-0.025417,-0.080893,0.079355,0.010706,-0.101934,-0.028099,-0.051813,-0.072191,0.015501
6124,51.033333,,,,,,,,,,,,,-0.025360,-0.079511,0.079550,0.010685,-0.100731,-0.027952,-0.051902,-0.070872,0.015664
6125,51.041667,,,,,,,,,,,,,-0.025507,-0.078083,0.079726,0.010612,-0.099430,-0.027820,-0.051861,-0.069356,0.015843
6126,51.050000,,,,,,,,,,,,,-0.025389,-0.076500,0.079898,0.010485,-0.098173,-0.027674,-0.051856,-0.067798,0.016029
6127,51.058333,,,,,,,,,,,,,-0.025317,-0.074849,0.080052,0.010389,-0.096812,-0.027564,-0.051789,-0.066112,0.016208
6128,51.066667,,,,,,,,,,,,,-0.025266,-0.073192,0.080214,0.010258,-0.095388,-0.027427,-0.051696,-0.064349,0.016352
6129,51.075000,,,,,,,,,,,,,-0.025424,-0.071502,0.080392,0.010086,-0.093899,-0.027284,-0.051757,-0.062578,0.016514
6130,51.083333,,,,,,,,,,,,,-0.025575,-0.069799,0.080566,0.009951,-0.092348,-0.027172,-0.051865,-0.060779,0.016688
6131,51.091667,,,,,,,,,,,,,-0.025584,-0.068058,0.080722,0.009743,-0.090741,-0.027026,-0.051922,-0.058937,0.016853
6132,51.100000,,,,,,,,,,,,,-0.025714,-0.066262,0.080864,0.009676,-0.089089,-0.026895,-0.052041,-0.057107,0.017020
6133,51.108333,,,,,,,,,,,,,-0.025707,-0.064408,0.080981,0.009431,-0.087436,-0.026748,-0.052169,-0.055302,0.017170
6134,51.116667,,,,,,,,,,,,,-0.025757,-0.062545,0.081113,0.009156,-0.085783,-0.026601,-0.052151,-0.053452,0.017291
6135,51.125000,,,,,,,,,,,,,-0.025924,-0.060685,0.081254,0.008979,-0.084170,-0.026445,-0.052300,-0.051674,0.017437
6136,51.133333,,,,,,,,,,,,,-0.026063,-0.058788,0.081387,0.008855,-0.082575,-0.026277,-0.052377,-0.049878,0.017582
6137,51.141667,,,,,,,,,,,,,-0.026071,-0.056824,0.081516,0.008728,-0.080959,-0.026097,-0.052502,-0.048115,0.017716
6138,51.150000,,,,,,,,,,,,,-0.026141,-0.054879,0.081649,0.008518,-0.079380,-0.025908,-0.052672,-0.046340,0.017857
6139,51.158333,,,,,,,,,,,,,-0.026308,-0.052965,0.081800,0.008263,-0.077836,-0.025710,-0.052863,-0.044559,0.018011
6140,51.166667,,,,,,,,,,,,,-0.026403,-0.051029,0.081961,0.008117,-0.076223,-0.025514,-0.053013,-0.042765,0.018146
6141,51.175000,,,,,,,,,,,,,-0.026498,-0.049105,0.082128,0.008012,-0.074577,-0.025324,-0.053092,-0.040917,0.018281
6142,51.183333,,,,,,,,,,,,,-0.026578,-0.047189,0.082289,0.007873,-0.072911,-0.025131,-0.053222,-0.039095,0.018437
6143,51.191667,,,,,,,,,,,,,-0.026617,-0.045310,0.082449,0.007684,-0.071265,-0.024943,-0.053347,-0.037318,0.018583
6144,51.200000,,,,,,,,,,,,,-0.026790,-0.043517,0.082618,0.007664,-0.069691,-0.024796,-0.053370,-0.035540,0.018736
6145,51.208333,,,,,,,,,,,,,-0.026913,-0.041729,0.082783,0.007467,-0.068129,-0.024618,-0.053492,-0.033803,0.018911
6146,51.216667,,,,,,,,,,,,,-0.027016,-0.039946,0.082954,0.007284,-0.066519,-0.024448,-0.053655,-0.032107,0.019103
6147,51.225000,,,,,,,,,,,,,-0.027002,-0.038136,0.083128,0.007260,-0.064979,-0.024320,-0.053722,-0.030422,0.019261
6148,51.233333,,,,,,,,,,,,,-0.027141,-0.036411,0.083296,0.007067,-0.063445,-0.024162,-0.053769,-0.028772,0.019402
6149,51.241667,,,,,,,,,,,,,-0.027171,-0.034699,0.083460,0.007021,-0.061880,-0.024044,-0.053910,-0.027186,0.019532
6150,51.250000,,,,,,,,,,,,,-0.027110,-0.032872,0.083469,0.006933,-0.060391,-0.023916,-0.054207,-0.026091,0.019786
6151,51.258333,,,,,,,,,,,,,-0.027212,-0.031421,0.083579,0.006819,-0.059150,-0.023762,-0.054546,-0.024998,0.019887
6152,51.266667,,,,,,,,,,,,,-0.027347,-0.029910,0.083829,0.006696,-0.057842,-0.023679,-0.054780,-0.023939,0.020030
6153,51.275000,,,,,,,,,,,,,-0.027332,-0.028215,0.084002,0.006605,-0.056597,-0.023573,-0.055025,-0.022913,0.020191
6154,51.283333,,,,,,,,,,,,,-0.027366,-0.027054,0.084450,0.006640,-0.055586,-0.023445,-0.055504,-0.022758,0.020511
6155,51.291667,,,,,,,,,,,,,-0.027685,-0.027191,0.084960,0.006541,-0.055342,-0.023270,-0.055893,-0.022914,0.020754
6156,51.300000,,,,,,,,,,,,,-0.028053,-0.027224,0.085519,0.006601,-0.055280,-0.023201,-0.056215,-0.023018,0.020948
6157,51.308333,,,,,,,,,,,,,-0.028214,-0.027283,0.085930,0.006631,-0.055228,-0.023166,-0.056304,-0.023053,0.021135
6158,51.316667,,,,,,,,,,,,,-0.028429,-0.027202,0.086205,0.006599,-0.055124,-0.023083,-0.056469,-0.022995,0.021369
6159,51.325000,,,,,,,,,,,,,-0.028458,-0.027157,0.086408,0.006615,-0.055200,-0.023078,-0.056351,-0.022952,0.021541
6160,51.333333,,,,,,,,,,,,,-0.028456,-0.027068,0.086638,0.006722,-0.055348,-0.023140,-0.056401,-0.023004,0.021698
6161,51.341667,,,,,,,,,,,,,-0.028468,-0.027037,0.086838,0.006813,-0.055629,-0.023212,-0.056413,-0.023148,0.021794
6162,51.350000,,,,,,,,,,,,,-0.028529,-0.027143,0.086995,0.006721,-0.056125,-0.023255,-0.056359,-0.023552,0.021843
6163,51.358333,,,,,,,,,,,,,-0.028604,-0.027175,0.087064,0.006957,-0.056477,-0.023384,-0.056164,-0.023957,0.021787
6164,51.366667,,,,,,,,,,,,,-0.028626,-0.027207,0.087055,0.007125,-0.056959,-0.023489,-0.055981,-0.024483,0.021662
6165,51.375000,,,,,,,,,,,,,-0.028570,-0.027157,0.086990,0.007411,-0.057336,-0.023590,-0.055743,-0.024989,0.021506
6166,51.383333,,,,,,,,,,,,,-0.028648,-0.027156,0.086875,0.007744,-0.057762,-0.023680,-0.055432,-0.025608,0.021203
6167,51.391667,,,,,,,,,,,,,-0.028504,-0.027203,0.086843,0.008287,-0.058225,-0.023789,-0.055138,-0.026463,0.020787
6168,51.400000,,,,,,,,,,,,,-0.028324,-0.027261,0.087087,0.008828,-0.058865,-0.023915,-0.054606,-0.027380,0.020177
6169,51.408333,,,,,,,,,,,,,-0.027985,-0.027335,0.087301,0.009517,-0.059656,-0.024124,-0.054160,-0.028505,0.019210
6170,51.416667,,,,,,,,,,,,,-0.027388,-0.027419,0.087518,0.010440,-0.060447,-0.024461,-0.053628,-0.029632,0.017855
6171,51.425000,,,,,,,,,,,,,-0.026513,-0.027742,0.087960,0.011337,-0.061318,-0.024891,-0.052730,-0.030749,0.016308
6172,51.433333,,,,,,,,,,,,,-0.025897,-0.028350,0.088265,0.012519,-0.062194,-0.025438,-0.052000,-0.032151,0.014697
6173,51.441667,,,,,,,,,,,,,-0.025149,-0.029125,0.088211,0.013644,-0.063098,-0.026053,-0.051023,-0.033594,0.013113
6174,51.450000,,,,,,,,,,,,,-0.024355,-0.029988,0.087839,0.015106,-0.064004,-0.026796,-0.049983,-0.035247,0.011542
6175,51.458333,,,,,,,,,,,,,-0.023377,-0.030852,0.087181,0.016451,-0.065039,-0.027656,-0.048758,-0.036907,0.010023
6176,51.466667,,,,,,,,,,,,,-0.022113,-0.031891,0.086373,0.018162,-0.066085,-0.028622,-0.047398,-0.038608,0.008469
6177,51.475000,,,,,,,,,,,,,-0.020750,-0.032883,0.085408,0.019767,-0.067215,-0.029696,-0.045836,-0.040261,0.006962
6178,51.483333,,,,,,,,,,,,,-0.019072,-0.033925,0.084244,0.021528,-0.068378,-0.030864,-0.044063,-0.041899,0.005493
6179,51.491667,,,,,,,,,,,,,-0.017336,-0.035022,0.082883,0.023580,-0.069505,-0.032105,-0.042343,-0.043578,0.004114
6180,51.500000,,,,,,,,,,,,,-0.015450,-0.036156,0.081316,0.025720,-0.070747,-0.033483,-0.040281,-0.045138,0.002787
6181,51.508333,,,,,,,,,,,,,-0.013331,-0.037326,0.079647,0.027809,-0.072107,-0.034892,-0.038320,-0.046777,0.001521
6182,51.516667,,,,,,,,,,,,,-0.011243,-0.038718,0.077815,0.030261,-0.073452,-0.036433,-0.035981,-0.048336,0.000262
6183,51.525000,,,,,,,,,,,,,-0.009000,-0.040042,0.075892,0.032649,-0.074998,-0.037984,-0.033604,-0.049920,-0.000915
6184,51.533333,,,,,,,,,,,,,-0.006376,-0.041397,0.073940,0.035230,-0.076501,-0.039645,-0.031129,-0.051432,-0.002053
6185,51.541667,,,,,,,,,,,,,-0.003768,-0.042767,0.072025,0.038004,-0.077982,-0.041370,-0.028500,-0.052850,-0.003115
6186,51.550000,,,,,,,,,,,,,-0.000872,-0.044139,0.070053,0.040821,-0.079457,-0.043164,-0.025662,-0.054107,-0.004095
6187,51.558333,,,,,,,,,,,,,0.002137,-0.045396,0.068078,0.043741,-0.080847,-0.044958,-0.022777,-0.055321,-0.005042
6188,51.566667,,,,,,,,,,,,,0.005261,-0.046718,0.066104,0.046825,-0.082156,-0.046781,-0.019798,-0.056512,-0.005977
6189,51.575000,,,,,,,,,,,,,0.008680,-0.047926,0.064196,0.049979,-0.083415,-0.048664,-0.016446,-0.057517,-0.006967
6190,51.583333,,,,,,,,,,,,,0.012031,-0.049258,0.062251,0.053191,-0.084609,-0.050560,-0.013027,-0.058630,-0.008004
6191,51.591667,,,,,,,,,,,,,0.015821,-0.050450,0.060343,0.056422,-0.085768,-0.052476,-0.009650,-0.059729,-0.009110
6192,51.600000,,,,,,,,,,,,,0.019399,-0.051732,0.058426,0.059780,-0.086833,-0.054423,-0.006037,-0.060855,-0.010332
6193,51.608333,,,,,,,,,,,,,0.023295,-0.052932,0.056423,0.063238,-0.087758,-0.056418,-0.002452,-0.061917,-0.011529
6194,51.616667,,,,,,,,,,,,,0.027340,-0.054112,0.054443,0.066709,-0.088574,-0.058453,0.001409,-0.062850,-0.012756
6195,51.625000,,,,,,,,,,,,,0.031357,-0.055244,0.052403,0.070423,-0.089251,-0.060558,0.005140,-0.063794,-0.013975
6196,51.633333,,,,,,,,,,,,,0.035478,-0.056372,0.050440,0.074099,-0.089943,-0.062668,0.009132,-0.064649,-0.015249
6197,51.641667,,,,,,,,,,,,,0.039834,-0.057494,0.048439,0.077795,-0.090580,-0.064807,0.013178,-0.065436,-0.016497
6198,51.650000,,,,,,,,,,,,,0.044381,-0.058435,0.046484,0.081542,-0.091144,-0.066986,0.017334,-0.066202,-0.017796
6199,51.658333,,,,,,,,,,,,,0.048844,-0.059501,0.044489,0.085212,-0.091729,-0.069164,0.021305,-0.066986,-0.019102
6200,51.666667,,,,,,,,,,,,,0.053361,-0.060354,0.042451,0.089032,-0.092179,-0.071412,0.025599,-0.067613,-0.020472
6201,51.675000,,,,,,,,,,,,,0.058031,-0.061147,0.040428,0.092837,-0.092594,-0.073698,0.029969,-0.068111,-0.021859
6202,51.683333,,,,,,,,,,,,,0.062732,-0.061853,0.038283,0.096670,-0.092940,-0.076032,0.034163,-0.068552,-0.023216
6203,51.691667,,,,,,,,,,,,,0.067390,-0.062523,0.036065,0.100464,-0.093249,-0.078418,0.038629,-0.068822,-0.024660
6204,51.700000,,,,,,,,,,,,,0.072044,-0.063089,0.033781,0.104342,-0.093467,-0.080867,0.043143,-0.068989,-0.026155
6205,51.708333,,,,,,,,,,,,,0.076636,-0.063583,0.031341,0.108214,-0.093636,-0.083377,0.047681,-0.069029,-0.027594
6206,51.716667,,,,,,,,,,,,,0.081417,-0.063969,0.028817,0.111972,-0.093742,-0.085884,0.052265,-0.069049,-0.028983
6207,51.725000,,,,,,,,,,,,,0.086075,-0.064275,0.026192,0.115783,-0.093755,-0.088460,0.056743,-0.068936,-0.030498
6208,51.733333,,,,,,,,,,,,,0.090694,-0.064444,0.023473,0.119586,-0.093685,-0.091092,0.061408,-0.068682,-0.032043
6209,51.741667,,,,,,,,,,,,,0.095189,-0.064625,0.020679,0.123352,-0.093573,-0.093766,0.065981,-0.068365,-0.033653
6210,51.750000,,,,,,,,,,,,,0.099912,-0.064571,0.017848,0.127120,-0.093414,-0.096527,0.070344,-0.068042,-0.035331
6211,51.758333,,,,,,,,,,,,,0.104431,-0.064625,0.015032,0.130727,-0.093232,-0.099254,0.074808,-0.067651,-0.037111
6212,51.766667,,,,,,,,,,,,,0.108958,-0.064538,0.012161,0.134589,-0.092971,-0.102049,0.079267,-0.067203,-0.038956
6213,51.775000,,,,,,,,,,,,,0.113353,-0.064427,0.009279,0.138045,-0.092772,-0.104807,0.083648,-0.066738,-0.040840
6214,51.783333,,,,,,,,,,,,,0.117719,-0.064322,0.006375,0.141779,-0.092430,-0.107642,0.087924,-0.066300,-0.042775
6215,51.791667,,,,,,,,,,,,,0.122113,-0.064150,0.003503,0.145212,-0.092108,-0.110451,0.092452,-0.065788,-0.044831
6216,51.800000,,,,,,,,,,,,,0.126620,-0.063905,0.000659,0.148650,-0.091767,-0.113235,0.096595,-0.065373,-0.046879
6217,51.808333,,,,,,,,,,,,,0.130827,-0.063694,-0.002162,0.152207,-0.091371,-0.116051,0.100694,-0.065001,-0.048954
6218,51.816667,,,,,,,,,,,,,0.135072,-0.063394,-0.004923,0.155560,-0.090963,-0.118825,0.104674,-0.064630,-0.051070
6219,51.825000,,,,,,,,,,,,,0.139379,-0.063068,-0.007605,0.158883,-0.090529,-0.121551,0.108631,-0.064196,-0.053229
6220,51.833333,,,,,,,,,,,,,0.143481,-0.062724,-0.010301,0.162148,-0.090047,-0.124307,0.112455,-0.063693,-0.055417
6221,51.841667,,,,,,,,,,,,,0.147505,-0.062316,-0.012934,0.165206,-0.089519,-0.126990,0.116259,-0.063079,-0.057606
6222,51.850000,,,,,,,,,,,,,0.151429,-0.061906,-0.015507,0.168302,-0.088921,-0.129622,0.119916,-0.062335,-0.059759
6223,51.858333,,,,,,,,,,,,,0.155162,-0.061464,-0.018040,0.171241,-0.088344,-0.132224,0.123683,-0.061479,-0.061924
6224,51.866667,,,,,,,,,,,,,0.158859,-0.061077,-0.020546,0.174154,-0.087730,-0.134821,0.127194,-0.060655,-0.064032
6225,51.875000,,,,,,,,,,,,,0.162568,-0.060621,-0.023070,0.176967,-0.087077,-0.137384,0.130619,-0.059875,-0.066109
6226,51.883333,,,,,,,,,,,,,0.165799,-0.060331,-0.025528,0.179681,-0.086450,-0.139854,0.134020,-0.059127,-0.068158
