Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
8.88,0.377539,0.966872,-1.552854,-0.385666,2.403035,-2.329385,-0.216219,2.89558,-1.367737,-0.094925,0.297619,-0.256822,-0.470179,2.434676,-1.729812,0.691735,2.243715,-2.13534,-0.095585,0.858084,-0.899073,0.518569,2.871641,-1.256074,0.67887,2.321826,-1.52054,0.535339,1.830805,-1.155421,-0.224371,1.793195,-1.174287
8.89,0.37648,0.942357,-1.577926,-0.378183,2.405847,-2.349598,-0.211667,2.875659,-1.374915,-0.094592,0.300416,-0.238817,-0.464373,2.421381,-1.748353,0.696338,2.242264,-2.158504,-0.09721,0.834612,-0.908098,0.517565,2.85045,-1.264599,0.682858,2.31002,-1.541044,0.539324,1.805978,-1.180367,-0.221595,1.76571,-1.187419
8.9,0.376531,0.918013,-1.6021,-0.369646,2.410719,-2.367021,-0.208892,2.855615,-1.383304,-0.095937,0.29646,-0.231483,-0.458526,2.406895,-1.764215,0.700571,2.242876,-2.18027,-0.090515,0.806277,-0.909457,0.517858,2.829821,-1.274265,0.68722,2.29774,-1.561258,0.54313,1.780451,-1.204642,-0.218755,1.739026,-1.199035
8.91,0.376796,0.89405,-1.622892,-0.360321,2.415719,-2.381709,-0.208018,2.835764,-1.392576,-0.093664,0.291973,-0.22817,-0.455058,2.392159,-1.779476,0.703913,2.243937,-2.200485,-0.093178,0.786765,-0.92879,0.519274,2.810104,-1.284826,0.692075,2.285356,-1.58076,0.546908,1.754499,-1.227403,-0.217003,1.716518,-1.209837
8.92,0.374851,0.871137,-1.639319,-0.351182,2.42084,-2.393155,-0.206158,2.816294,-1.40198,-0.090506,0.288231,-0.227899,-0.452252,2.377521,-1.792781,0.70745,2.246222,-2.219803,-0.091159,0.765179,-0.942347,0.52139,2.79228,-1.297068,0.697657,2.274723,-1.599182,0.550546,1.729132,-1.247367,-0.213455,1.699611,-1.218634
8.93,0.371615,0.851161,-1.654137,-0.342165,2.426586,-2.402953,-0.204486,2.799845,-1.411904,-0.087846,0.289414,-0.23126,-0.451471,2.364424,-1.804342,0.711299,2.248929,-2.238891,-0.089609,0.746487,-0.958395,0.523443,2.776762,-1.310295,0.703169,2.264717,-1.61736,0.554076,1.708041,-1.264411,-0.209615,1.684985,-1.227356
8.94,0.366652,0.839635,-1.668524,-0.333151,2.432373,-2.410388,-0.203689,2.784982,-1.421472,-0.086828,0.297282,-0.238549,-0.450672,2.351374,-1.813812,0.715135,2.25216,-2.257794,-0.092773,0.729077,-0.980633,0.526609,2.764122,-1.32402,0.708633,2.25592,-1.63478,0.557088,1.693508,-1.277991,-0.20619,1.672015,-1.23701
8.95,0.358574,0.835032,-1.686078,-0.325095,2.43678,-2.415418,-0.202479,2.772998,-1.431822,-0.08665,0.306773,-0.251372,-0.450683,2.339458,-1.822217,0.718685,2.254959,-2.276287,-0.09637,0.711543,-1.009673,0.530147,2.753767,-1.339907,0.713138,2.247724,-1.651902,0.559962,1.684064,-1.289774,-0.202086,1.662839,-1.246136
8.96,0.354263,0.831811,-1.699221,-0.318063,2.44158,-2.41805,-0.201255,2.763621,-1.443235,-0.083677,0.318517,-0.269668,-0.451354,2.326943,-1.828689,0.722595,2.257576,-2.293459,-0.102355,0.696785,-1.042638,0.533988,2.746321,-1.35734,0.717376,2.241007,-1.668648,0.5634,1.677847,-1.299944,-0.198113,1.655744,-1.256747
8.97,0.349537,0.830887,-1.711479,-0.312258,2.444413,-2.418637,-0.199205,2.757481,-1.455515,-0.082811,0.334011,-0.294529,-0.452522,2.31521,-1.833106,0.725969,2.259161,-2.310061,-0.10688,0.687874,-1.079377,0.537924,2.743013,-1.375955,0.72145,2.236731,-1.684633,0.56791,1.673852,-1.309359,-0.194185,1.650809,-1.266923
8.98,0.345516,0.83072,-1.718698,-0.308268,2.445271,-2.416935,-0.195701,2.754523,-1.468763,-0.081366,0.351968,-0.325083,-0.452551,2.304384,-1.835195,0.729352,2.260412,-2.325764,-0.114679,0.679081,-1.11911,0.541214,2.742883,-1.395666,0.727262,2.235011,-1.700534,0.571945,1.672108,-1.318825,-0.190354,1.648627,-1.276348
8.99,0.342399,0.829491,-1.721583,-0.305812,2.44396,-2.414413,-0.192954,2.754782,-1.482429,-0.079652,0.370669,-0.360251,-0.454436,2.294454,-1.835786,0.73236,2.261508,-2.341455,-0.122171,0.678236,-1.161559,0.544106,2.745488,-1.416456,0.734347,2.235473,-1.716265,0.575763,1.673416,-1.327598,-0.188414,1.651125,-1.284598
9,0.340318,0.828224,-1.720925,-0.303945,2.440606,-2.411522,-0.190696,2.755588,-1.495449,-0.077293,0.390046,-0.398768,-0.457052,2.28733,-1.835403,0.73529,2.263193,-2.357085,-0.130309,0.680058,-1.204583,0.546386,2.749966,-1.438214,0.742238,2.238072,-1.732184,0.577777,1.67552,-1.336719,-0.185599,1.654966,-1.29125
9.01,0.337369,0.828418,-1.71819,-0.302568,2.435029,-2.407308,-0.189786,2.758923,-1.508301,-0.074199,0.411386,-0.440688,-0.459719,2.28179,-1.834527,0.738141,2.265409,-2.372092,-0.136084,0.688333,-1.246932,0.548883,2.75665,-1.461184,0.75019,2.241755,-1.747759,0.579922,1.680221,-1.345496,-0.182832,1.662206,-1.296234
9.02,0.338601,0.826092,-1.710475,-0.30357,2.430161,-2.403528,-0.189011,2.763472,-1.520827,-0.070198,0.431651,-0.4855,-0.46256,2.277111,-1.831072,0.740407,2.267354,-2.38662,-0.141289,0.700457,-1.29021,0.551226,2.764362,-1.484758,0.758656,2.247086,-1.763153,0.581152,1.68655,-1.353658,-0.182058,1.674821,-1.300297
9.03,0.339357,0.827032,-1.701814,-0.303551,2.422621,-2.398588,-0.190006,2.769936,-1.532829,-0.065423,0.449468,-0.530214,-0.465734,2.273665,-1.826944,0.742773,2.269125,-2.399998,-0.14448,0.71616,-1.332027,0.55237,2.773961,-1.50861,0.766846,2.253049,-1.777493,0.582389,1.694301,-1.361954,-0.179708,1.688744,-1.304522
9.04,0.340818,0.831816,-1.691328,-0.306733,2.416169,-2.394562,-0.190701,2.777253,-1.544255,-0.060176,0.459804,-0.574131,-0.468203,2.271769,-1.820877,0.745069,2.271219,-2.411243,-0.146749,0.734355,-1.372518,0.55356,2.784981,-1.533113,0.775058,2.25994,-1.790842,0.584257,1.70526,-1.368103,-0.178763,1.704896,-1.309505
9.05,0.341141,0.837859,-1.678447,-0.30988,2.408035,-2.388528,-0.193183,2.786935,-1.556042,-0.05288,0.462189,-0.618596,-0.470287,2.269126,-1.811803,0.747382,2.273027,-2.420704,-0.146855,0.755187,-1.412639,0.554525,2.796851,-1.557527,0.783172,2.267025,-1.801987,0.586334,1.717999,-1.373752,-0.176378,1.722611,-1.314939
9.06,0.345022,0.847021,-1.66555,-0.314679,2.398336,-2.381716,-0.195797,2.797703,-1.568088,-0.046911,0.459777,-0.666683,-0.472177,2.268264,-1.802444,0.749787,2.275304,-2.428072,-0.145697,0.778698,-1.452725,0.555669,2.810518,-1.582031,0.790488,2.274692,-1.811308,0.588344,1.732646,-1.378789,-0.174449,1.742742,-1.320162
9.07,0.348535,0.857051,-1.649425,-0.320151,2.387236,-2.373223,-0.199116,2.809426,-1.580649,-0.041846,0.455145,-0.718025,-0.472909,2.267246,-1.789786,0.751757,2.277637,-2.433469,-0.145169,0.805443,-1.490158,0.557305,2.825037,-1.606971,0.79702,2.281803,-1.81783,0.590492,1.749152,-1.383756,-0.173328,1.765894,-1.328104
9.08,0.353019,0.867692,-1.630701,-0.32564,2.373478,-2.362481,-0.202689,2.822215,-1.593214,-0.037814,0.448009,-0.771315,-0.473154,2.267485,-1.775538,0.754067,2.280778,-2.436902,-0.139903,0.835361,-1.525596,0.558379,2.840084,-1.631701,0.802971,2.289302,-1.822295,0.592746,1.767387,-1.388233,-0.171206,1.788989,-1.335533
9.09,0.359322,0.879401,-1.611372,-0.333627,2.359303,-2.352345,-0.205623,2.835361,-1.606244,-0.033099,0.438529,-0.826995,-0.472995,2.269233,-1.761204,0.755866,2.28394,-2.438745,-0.134845,0.865702,-1.560342,0.560151,2.854716,-1.655925,0.808132,2.296947,-1.823485,0.594662,1.786477,-1.3923,-0.169531,1.813498,-1.345385
9.1,0.365565,0.891981,-1.590696,-0.343575,2.341122,-2.338683,-0.208785,2.848555,-1.619105,-0.029011,0.42719,-0.884533,-0.472014,2.272159,-1.744183,0.757149,2.287252,-2.438457,-0.129856,0.897221,-1.592616,0.561543,2.869861,-1.679892,0.812306,2.304183,-1.82351,0.595724,1.805614,-1.396656,-0.168151,1.838723,-1.355771
9.11,0.372779,0.90525,-1.570976,-0.3554,2.32233,-2.324667,-0.21141,2.86253,-1.63253,-0.024476,0.415145,-0.944481,-0.470346,2.27714,-1.726309,0.758852,2.290334,-2.436511,-0.123333,0.92924,-1.62281,0.563086,2.884625,-1.703491,0.816544,2.31227,-1.821493,0.595989,1.82424,-1.401298,-0.167055,1.864257,-1.366308
9.12,0.380491,0.919672,-1.553097,-0.36517,2.30229,-2.308687,-0.213494,2.87636,-1.645934,-0.020152,0.402898,-1.006098,-0.467414,2.282594,-1.708249,0.760185,2.292613,-2.433278,-0.117266,0.960607,-1.6524,0.564998,2.899173,-1.726272,0.819432,2.320372,-1.818263,0.596313,1.843429,-1.405626,-0.166597,1.890059,-1.377843
9.13,0.387643,0.935658,-1.540381,-0.376363,2.281359,-2.290167,-0.215827,2.889637,-1.659474,-0.01677,0.388885,-1.070218,-0.463835,2.288663,-1.688224,0.761301,2.294166,-2.428308,-0.110654,0.991208,-1.679333,0.56707,2.913453,-1.748512,0.821625,2.328374,-1.813783,0.59674,1.862017,-1.410585,-0.165236,1.914659,-1.390502
9.14,0.395499,0.948329,-1.525323,-0.387143,2.26032,-2.269463,-0.21753,2.902117,-1.673317,-0.011783,0.376132,-1.134924,-0.459593,2.295767,-1.66943,0.762445,2.294795,-2.422066,-0.102316,1.019667,-1.704478,0.569076,2.926261,-1.770429,0.823863,2.336719,-1.807804,0.596441,1.879381,-1.414849,-0.164306,1.938277,-1.404413
9.15,0.401809,0.961627,-1.515722,-0.396956,2.240864,-2.247675,-0.218786,2.913188,-1.686921,-0.008819,0.364018,-1.200847,-0.452798,2.302878,-1.647977,0.76334,2.294098,-2.414947,-0.095007,1.04394,-1.727384,0.571368,2.937722,-1.791276,0.825904,2.344627,-1.801152,0.59678,1.895963,-1.419527,-0.162859,1.959643,-1.420214
9.16,0.408344,0.974872,-1.510162,-0.405586,2.220736,-2.223326,-0.219932,2.922004,-1.700267,-0.006287,0.352156,-1.266163,-0.446903,2.309995,-1.628785,0.763636,2.292016,-2.406743,-0.085848,1.066108,-1.751205,0.573363,2.947525,-1.810743,0.827666,2.351749,-1.793418,0.59779,1.910999,-1.424344,-0.16088,1.97843,-1.435827
9.17,0.413996,0.984922,-1.50821,-0.413485,2.201035,-2.19887,-0.221038,2.928677,-1.713514,-0.001737,0.340058,-1.332936,-0.43939,2.316924,-1.608894,0.763972,2.288549,-2.397936,-0.078737,1.084427,-1.770223,0.574733,2.954957,-1.829455,0.82887,2.357973,-1.785501,0.599135,1.924478,-1.428967,-0.159004,1.994,-1.453459
9.18,0.419158,0.992083,-1.508638,-0.421148,2.18199,-2.172837,-0.222192,2.933275,-1.726227,-0.000282,0.330662,-1.396179,-0.430961,2.324238,-1.588924,0.764004,2.284151,-2.388046,-0.070562,1.099553,-1.789185,0.576522,2.960801,-1.84678,0.830123,2.363851,-1.777237,0.599991,1.935365,-1.434431,-0.156143,2.006044,-1.471815
9.19,0.424372,0.997216,-1.510958,-0.426269,2.163579,-2.14619,-0.2218,2.93566,-1.73855,0.003354,0.320591,-1.458224,-0.422668,2.330151,-1.570113,0.763622,2.278005,-2.377548,-0.062357,1.10981,-1.80814,0.578459,2.964118,-1.86264,0.831365,2.368808,-1.768517,0.601094,1.944062,-1.440396,-0.152828,2.014585,-1.491209
9.2,0.429553,1.001089,-1.513034,-0.431532,2.144522,-2.119469,-0.222117,2.935411,-1.750942,0.00722,0.311636,-1.51738,-0.414186,2.336503,-1.551128,0.763142,2.270217,-2.365921,-0.052992,1.115126,-1.82567,0.580569,2.965472,-1.877151,0.831838,2.372138,-1.759429,0.602011,1.950071,-1.447518,-0.151115,2.020566,-1.510476
9.21,0.435944,1.003468,-1.51462,-0.435448,2.126529,-2.092395,-0.221791,2.934021,-1.762435,0.012775,0.301287,-1.574286,-0.404531,2.341926,-1.532071,0.763006,2.260859,-2.353199,-0.044805,1.117139,-1.843617,0.582208,2.964425,-1.88984,0.832389,2.375237,-1.750241,0.603097,1.953994,-1.45512,-0.149603,2.021016,-1.530168
9.22,0.441134,1.004093,-1.514633,-0.438924,2.108058,-2.065154,-0.220983,2.930904,-1.773414,0.019783,0.290308,-1.630144,-0.395534,2.345994,-1.515711,0.762563,2.249964,-2.340042,-0.037295,1.116069,-1.862226,0.583983,2.961885,-1.901636,0.832709,2.377444,-1.739902,0.603943,1.954757,-1.464612,-0.147606,2.020319,-1.551267
9.23,0.447475,1.002398,-1.515117,-0.440239,2.090301,-2.03758,-0.220634,2.925859,-1.783464,0.023869,0.281406,-1.670279,-0.384862,2.350222,-1.49959,0.76173,2.237873,-2.325662,-0.029569,1.113721,-1.880567,0.586025,2.958541,-1.911825,0.831786,2.378438,-1.730099,0.604519,1.952917,-1.475425,-0.146707,2.016181,-1.570521
9.24,0.452342,0.996817,-1.514414,-0.441341,2.072881,-2.009206,-0.222103,2.919895,-1.792148,0.025533,0.27625,-1.713819,-0.370583,2.355343,-1.48001,0.761591,2.224175,-2.310992,-0.021115,1.107634,-1.900327,0.588077,2.953158,-1.92103,0.831301,2.37864,-1.719503,0.605404,1.948576,-1.487313,-0.144821,2.008042,-1.590021
9.25,0.457228,0.988929,-1.513496,-0.441276,2.056299,-1.982447,-0.222033,2.911421,-1.800543,0.032898,0.269417,-1.751396,-0.362935,2.354652,-1.468929,0.7615,2.208538,-2.29547,-0.012815,1.098364,-1.921571,0.589757,2.946437,-1.929058,0.829944,2.377272,-1.708932,0.606449,1.941286,-1.500797,-0.143505,1.998253,-1.609897
9.26,0.460725,0.97784,-1.512007,-0.440013,2.03929,-1.954578,-0.222381,2.902092,-1.808154,0.03911,0.260527,-1.780691,-0.352411,2.356206,-1.452639,0.760938,2.191707,-2.279238,-0.005223,1.089903,-1.945449,0.591738,2.938429,-1.936043,0.829211,2.374878,-1.697799,0.607082,1.931263,-1.515298,-0.140992,1.985283,-1.630368
9.27,0.465832,0.967404,-1.50792,-0.438591,2.022638,-1.92748,-0.223898,2.890559,-1.814665,0.047512,0.250849,-1.804926,-0.342618,2.355992,-1.436289,0.761009,2.173623,-2.26304,0.003504,1.078517,-1.969786,0.59347,2.9288,-1.942272,0.826535,2.370939,-1.686867,0.607934,1.91889,-1.530113,-0.140096,1.971319,-1.649278
9.28,0.467426,0.952943,-1.503271,-0.435279,2.006326,-1.901673,-0.225418,2.878052,-1.820385,0.055853,0.239886,-1.82234,-0.32908,2.354728,-1.423649,0.760842,2.154361,-2.246562,0.011708,1.065088,-1.994478,0.59495,2.917717,-1.948214,0.824887,2.366469,-1.675693,0.608712,1.904149,-1.545398,-0.138542,1.954784,-1.668793
9.29,0.468158,0.937279,-1.498242,-0.430967,1.989618,-1.877301,-0.225881,2.863358,-1.826044,0.063171,0.229383,-1.833041,-0.314879,2.352673,-1.411837,0.761259,2.13406,-2.229792,0.0181,1.050175,-2.020983,0.596377,2.905024,-1.954093,0.822323,2.360189,-1.664359,0.609589,1.887162,-1.561142,-0.136731,1.937526,-1.688656
9.3,0.469589,0.920818,-1.489787,-0.427411,1.973595,-1.852991,-0.22734,2.848206,-1.830176,0.071372,0.216906,-1.841015,-0.304032,2.348624,-1.398448,0.761322,2.112645,-2.21365,0.025075,1.034205,-2.045323,0.597288,2.890909,-1.959634,0.818531,2.352063,-1.652981,0.610252,1.868027,-1.576553,-0.135039,1.919014,-1.708772
9.31,0.47068,0.903606,-1.483191,-0.421912,1.956762,-1.830976,-0.228118,2.831763,-1.83388,0.080897,0.203944,-1.842003,-0.292165,2.343771,-1.386749,0.761682,2.090286,-2.19716,0.032374,1.015772,-2.071339,0.598058,2.874129,-1.965535,0.815082,2.342858,-1.64207,0.610794,1.846726,-1.592387,-0.134256,1.897811,-1.729378
9.32,0.471081,0.883824,-1.477505,-0.417059,1.941047,-1.81213,-0.228182,2.81354,-1.837353,0.092047,0.188713,-1.842099,-0.280181,2.337291,-1.375814,0.762537,2.067638,-2.180857,0.039493,0.995961,-2.095829,0.59881,2.85553,-1.971656,0.811712,2.333357,-1.630769,0.611407,1.823749,-1.607737,-0.132424,1.875991,-1.751458
9.33,0.470734,0.862208,-1.47419,-0.411739,1.922973,-1.793648,-0.227647,2.794532,-1.840564,0.098193,0.175725,-1.835914,-0.268,2.330096,-1.365947,0.76298,2.043864,-2.165041,0.045819,0.974114,-2.120259,0.599686,2.835137,-1.978487,0.806991,2.3214,-1.620475,0.612508,1.79917,-1.623162,-0.131079,1.85248,-1.772635
9.34,0.469948,0.839662,-1.474238,-0.405987,1.905391,-1.776363,-0.228072,2.773981,-1.842925,0.105104,0.166123,-1.823266,-0.255689,2.321045,-1.357568,0.76375,2.019215,-2.14967,0.053177,0.952341,-2.145557,0.60068,2.813069,-1.985116,0.801946,2.308861,-1.610798,0.613754,1.773535,-1.638089,-0.129162,1.829084,-1.796391
9.35,0.469649,0.818372,-1.477159,-0.40109,1.887039,-1.759654,-0.228076,2.752475,-1.847732,0.113621,0.15724,-1.811466,-0.243108,2.311436,-1.351328,0.764362,1.994226,-2.134988,0.05997,0.928837,-2.17096,0.602061,2.790743,-1.991427,0.797192,2.295362,-1.601621,0.616219,1.748681,-1.652733,-0.126705,1.804536,-1.819486
9.36,0.468954,0.799837,-1.481444,-0.395445,1.866761,-1.745919,-0.228339,2.731195,-1.85294,0.122782,0.150287,-1.809283,-0.230145,2.300864,-1.348073,0.764882,1.968718,-2.12091,0.066421,0.906853,-2.196747,0.603229,2.768896,-1.997571,0.790594,2.281491,-1.594771,0.618578,1.726672,-1.667148,-0.124194,1.78056,-1.843691
9.37,0.467732,0.784066,-1.488676,-0.389985,1.848275,-1.733807,-0.228803,2.710786,-1.859818,0.130816,0.143041,-1.810486,-0.218214,2.289844,-1.348032,0.765433,1.943572,-2.107897,0.072099,0.887329,-2.222334,0.603903,2.748552,-2.004436,0.782209,2.267541,-1.590533,0.619894,1.708422,-1.682177,-0.12146,1.758147,-1.867463
9.38,0.466733,0.769216,-1.498506,-0.38329,1.828641,-1.724209,-0.228607,2.69282,-1.868177,0.138968,0.135625,-1.81414,-0.206826,2.279518,-1.351172,0.765464,1.919961,-2.096485,0.078152,0.871815,-2.245667,0.604307,2.730747,-2.011837,0.773277,2.255364,-1.587971,0.620444,1.693136,-1.696931,-0.117984,1.738889,-1.890691
9.39,0.467486,0.75478,-1.510846,-0.37839,1.810873,-1.718633,-0.227763,2.678061,-1.877892,0.139753,0.133444,-1.812137,-0.196039,2.270023,-1.357754,0.764921,1.898193,-2.086847,0.085179,0.859147,-2.268716,0.603738,2.715442,-2.020048,0.762319,2.244484,-1.587402,0.620336,1.679091,-1.712485,-0.115314,1.72222,-1.911415
9.4,0.469981,0.740237,-1.527015,-0.373854,1.795391,-1.716265,-0.227171,2.665535,-1.889764,0.136055,0.136055,-1.814915,-0.185091,2.2617,-1.367018,0.76369,1.879603,-2.080441,0.093419,0.849281,-2.291416,0.603207,2.702756,-2.028928,0.75161,2.235534,-1.588483,0.619946,1.665653,-1.729602,-0.113503,1.710432,-1.930861
9.41,0.474382,0.72683,-1.548587,-0.368186,1.780603,-1.719728,-0.227752,2.654912,-1.903411,0.13494,0.135245,-1.820637,-0.175699,2.253619,-1.379194,0.761578,1.864551,-2.076648,0.102214,0.842184,-2.313097,0.602289,2.692014,-2.038836,0.739993,2.228909,-1.591077,0.619915,1.653308,-1.747534,-0.113111,1.702351,-1.949178
9.42,0.480488,0.712461,-1.574756,-0.362593,1.768521,-1.728487,-0.22823,2.646463,-1.918316,0.131001,0.139257,-1.823192,-0.168271,2.245448,-1.393908,0.759029,1.852394,-2.077056,0.109716,0.836796,-2.333594,0.601291,2.683589,-2.049852,0.727842,2.222687,-1.595474,0.620289,1.642344,-1.76599,-0.113377,1.695907,-1.966817
9.43,0.48825,0.70014,-1.607633,-0.358399,1.758989,-1.741977,-0.229413,2.639923,-1.935214,0.123887,0.139976,-1.829104,-0.16306,2.237109,-1.411203,0.755952,1.845116,-2.08104,0.116492,0.832223,-2.350024,0.600365,2.678614,-2.060845,0.716691,2.218138,-1.602265,0.6206,1.633357,-1.783175,-0.11448,1.690235,-1.983002
9.44,0.498307,0.68974,-1.646546,-0.354197,1.752963,-1.763589,-0.230998,2.635131,-1.953935,0.119756,0.141523,-1.83263,-0.160801,2.229695,-1.430845,0.751816,1.841527,-2.09025,0.12167,0.827777,-2.36328,0.599687,2.677211,-2.072149,0.707615,2.215633,-1.611541,0.621037,1.626263,-1.799223,-0.115042,1.687879,-1.99939
9.45,0.510364,0.681252,-1.690625,-0.352147,1.74926,-1.792144,-0.2333,2.631961,-1.975045,0.11575,0.142721,-1.834527,-0.162589,2.22316,-1.453092,0.747369,1.843075,-2.103499,0.124705,0.823982,-2.372581,0.598186,2.678459,-2.083053,0.700304,2.214436,-1.623144,0.620813,1.621553,-1.813383,-0.115398,1.687834,-2.015164
9.46,0.523253,0.676491,-1.737782,-0.349257,1.748354,-1.826799,-0.234948,2.630196,-1.997975,0.115234,0.14153,-1.835144,-0.168194,2.218574,-1.477004,0.74311,1.850194,-2.12117,0.124658,0.821108,-2.378411,0.597453,2.682448,-2.094679,0.694312,2.214713,-1.636369,0.620979,1.619953,-1.824832,-0.115242,1.689358,-2.029547
9.47,0.535305,0.674547,-1.788669,-0.348717,1.750616,-1.86604,-0.236446,2.629203,-2.023077,0.117052,0.137968,-1.838345,-0.178305,2.214887,-1.503754,0.739555,1.861871,-2.143138,0.124442,0.814548,-2.379562,0.596451,2.688116,-2.106314,0.690756,2.216742,-1.650843,0.620348,1.619779,-1.834558,-0.114167,1.692608,-2.043856
9.48,0.545904,0.675674,-1.837324,-0.349605,1.75536,-1.911436,-0.237073,2.628729,-2.050015,0.117673,0.135372,-1.838981,-0.193145,2.211574,-1.532522,0.736231,1.877555,-2.168343,0.121753,0.812101,-2.379701,0.596069,2.694764,-2.118902,0.688471,2.220222,-1.666409,0.619201,1.622247,-1.842081,-0.113666,1.697781,-2.058317
9.49,0.555139,0.680609,-1.887539,-0.349557,1.762035,-1.959849,-0.236919,2.629017,-2.078344,0.117061,0.133686,-1.838803,-0.210983,2.209078,-1.562436,0.734832,1.896643,-2.196532,0.117739,0.809128,-2.3785,0.596356,2.702235,-2.131991,0.68851,2.224924,-1.682863,0.61797,1.626049,-1.848699,-0.111565,1.703241,-2.071328
9.5,0.563198,0.689571,-1.935989,-0.350403,1.76887,-2.012315,-0.236617,2.630347,-2.106055,0.114823,0.133325,-1.835749,-0.231808,2.205576,-1.594962,0.734367,1.917137,-2.226083,0.114332,0.808917,-2.376434,0.597302,2.710482,-2.145346,0.689689,2.22909,-1.700375,0.616975,1.631589,-1.854556,-0.110599,1.707274,-2.082183
9.51,0.56835,0.700996,-1.984756,-0.35236,1.778194,-2.066451,-0.23542,2.633297,-2.132513,0.116306,0.13033,-1.838052,-0.25454,2.201948,-1.629572,0.735723,1.939063,-2.256272,0.109846,0.808639,-2.372835,0.599066,2.71866,-2.159507,0.694189,2.234164,-1.719443,0.615964,1.639459,-1.860337,-0.109435,1.71431,-2.093405
9.52,0.57452,0.71786,-2.0326,-0.353958,1.78978,-2.121841,-0.232467,2.638442,-2.160392,0.109537,0.135528,-1.83015,-0.277529,2.198586,-1.66699,0.738136,1.961138,-2.286359,0.105483,0.810635,-2.368545,0.601032,2.727706,-2.174549,0.70051,2.239205,-1.739936,0.61559,1.649468,-1.866517,-0.108869,1.721793,-2.102628
9.53,0.58004,0.738884,-2.080247,-0.355705,1.802999,-2.179968,-0.229612,2.645897,-2.186254,0.110296,0.134467,-1.829857,-0.301989,2.194873,-1.706885,0.741777,1.982754,-2.316914,0.100833,0.813896,-2.362621,0.602824,2.737203,-2.19015,0.708103,2.244946,-1.762128,0.615333,1.660945,-1.873571,-0.109014,1.730153,-2.111709
9.54,0.584526,0.762208,-2.126896,-0.358047,1.818694,-2.237807,-0.227086,2.655226,-2.211616,0.110133,0.134484,-1.829402,-0.325141,2.192831,-1.749979,0.747241,2.003624,-2.347277,0.09607,0.818354,-2.354178,0.604499,2.747719,-2.206408,0.717674,2.251582,-1.786223,0.615161,1.675431,-1.882685,-0.110555,1.742362,-2.1182
9.55,0.587703,0.788887,-2.171756,-0.360647,1.836383,-2.295249,-0.22469,2.66625,-2.235703,0.114396,0.1313,-1.833883,-0.34782,2.191921,-1.795454,0.753711,2.023367,-2.378272,0.091735,0.824812,-2.343886,0.606642,2.759365,-2.223439,0.72718,2.258121,-1.812087,0.61599,1.691686,-1.892298,-0.11058,1.753122,-2.125232
9.56,0.58982,0.819181,-2.215209,-0.3637,1.855284,-2.3528,-0.22081,2.678315,-2.26044,0.108179,0.134078,-1.827231,-0.370134,2.193237,-1.842494,0.761413,2.042466,-2.409481,0.087921,0.832072,-2.331009,0.608959,2.772676,-2.241467,0.736981,2.265943,-1.839474,0.617042,1.709821,-1.903578,-0.112609,1.767221,-2.130008
