Format Version,1.23,Take Name,Take 2024-04-16 11.47.16 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.47.16.236 AM,Capture Start Frame,311328,Total Frames in Take,6967,Total Exported Frames,6967,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1245,Unlabeled 1245,Unlabeled 1245,Unlabeled 1246,Unlabeled 1246,Unlabeled 1246,Unlabeled 1247,Unlabeled 1247,Unlabeled 1247,Unlabeled 1248,Unlabeled 1248,Unlabeled 1248,Unlabeled 1249,Unlabeled 1249,Unlabeled 1249
,ID,"D0880","D0880","D0880","D08E0","D08E0","D08E0","D0900","D0900","D0900","D0910","D0910","D0910","D0920","D0920","D0920"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
5973,49.775000,,,,0.237356,-0.048971,0.034114,0.210871,-0.043802,-0.014491,,,,0.264059,-0.066506,-0.085322
5974,49.783333,,,,0.235323,-0.050625,0.034225,0.209060,-0.045574,-0.014542,,,,0.262692,-0.067765,-0.085156
5975,49.791667,,,,0.233120,-0.052290,0.034349,0.206924,-0.047384,-0.014572,,,,0.261022,-0.069092,-0.084954
5976,49.800000,,,,0.231124,-0.053856,0.034520,0.205059,-0.049047,-0.014594,,,,0.259585,-0.070365,-0.084753
5977,49.808333,,,,0.228971,-0.055411,0.034710,0.202835,-0.050710,-0.014579,,,,0.257875,-0.071639,-0.084491
5978,49.816667,,,,0.226699,-0.056902,0.034924,0.201002,-0.052140,-0.014547,,,,0.256268,-0.072808,-0.084240
5979,49.825000,,,,0.224474,-0.058323,0.035176,0.198740,-0.053559,-0.014475,,,,0.254473,-0.073984,-0.083942
5980,49.833333,,,,0.222394,-0.059626,0.035506,0.196757,-0.054782,-0.014352,,,,0.252776,-0.075050,-0.083626
5981,49.841667,,,,0.220085,-0.060899,0.035819,0.194584,-0.055966,-0.014209,,,,0.250809,-0.076140,-0.083274
5982,49.850000,,,,0.217763,-0.062128,0.036119,0.192310,-0.057109,-0.014035,,,,0.249045,-0.077128,-0.082912
5983,49.858333,,,,0.215571,-0.063293,0.036502,0.190246,-0.058154,-0.013833,,,,0.247042,-0.078137,-0.082514
5984,49.866667,,,,0.213215,-0.064476,0.036831,0.188013,-0.059225,-0.013639,,,,0.245119,-0.079115,-0.082122
5985,49.875000,,,,0.210754,-0.065697,0.037135,0.185679,-0.060376,-0.013431,,,,0.243128,-0.080115,-0.081718
5986,49.883333,,,,0.208312,-0.066928,0.037479,0.183391,-0.061489,-0.013234,,,,0.241094,-0.081096,-0.081298
5987,49.891667,,,,0.205835,-0.068153,0.037785,0.181116,-0.062628,-0.013041,,,,0.239096,-0.082066,-0.080911
5988,49.900000,,,,0.203105,-0.069390,0.038067,0.178708,-0.063761,-0.012873,,,,0.236985,-0.083058,-0.080517
5989,49.908333,,,,0.200584,-0.070563,0.038401,0.176273,-0.064888,-0.012757,,,,0.234885,-0.084018,-0.080126
5990,49.916667,,,,0.197926,-0.071708,0.038708,0.173808,-0.065974,-0.012687,,,,0.232788,-0.084981,-0.079745
5991,49.925000,,,,0.195193,-0.072791,0.038980,0.171259,-0.066999,-0.012650,,,,0.230595,-0.085924,-0.079367
5992,49.933333,,,,0.192484,-0.073775,0.039273,0.168734,-0.067950,-0.012646,,,,0.228512,-0.086791,-0.078979
5993,49.941667,,,,0.189836,-0.074651,0.039572,0.166082,-0.068844,-0.012628,,,,0.226338,-0.087631,-0.078587
5994,49.950000,,,,0.186835,-0.075520,0.039776,0.163604,-0.069609,-0.012628,,,,0.224138,-0.088443,-0.078186
5995,49.958333,,,,0.184046,-0.076304,0.040047,0.160970,-0.070329,-0.012658,,,,0.221968,-0.089223,-0.077801
5996,49.966667,,,,0.181309,-0.077010,0.040357,0.158304,-0.071014,-0.012702,,,,0.219673,-0.090030,-0.077401
5997,49.975000,,,,0.178431,-0.077680,0.040633,0.155667,-0.071638,-0.012754,,,,0.217375,-0.090768,-0.077002
5998,49.983333,,,,0.175595,-0.078316,0.040919,0.152866,-0.072267,-0.012757,,,,0.215087,-0.091479,-0.076581
5999,49.991667,,,,0.172751,-0.078864,0.041207,0.150322,-0.072801,-0.012737,,,,0.212715,-0.092192,-0.076145
6000,50.000000,,,,0.169676,-0.079473,0.041429,0.147659,-0.073369,-0.012668,,,,0.210313,-0.092901,-0.075682
6001,50.008333,,,,0.166763,-0.080019,0.041709,0.144908,-0.073941,-0.012584,,,,0.207936,-0.093584,-0.075206
6002,50.016667,,,,0.163855,-0.080567,0.042024,0.142158,-0.074492,-0.012481,,,,0.205683,-0.094232,-0.074728
6003,50.025000,,,,0.160798,-0.081106,0.042346,0.139486,-0.075001,-0.012361,,,,0.203276,-0.094869,-0.074237
6004,50.033333,,,,0.157808,-0.081673,0.042686,0.136754,-0.075514,-0.012210,,,,0.200755,-0.095502,-0.073732
6005,50.041667,,,,0.154926,-0.082198,0.043110,0.133966,-0.076047,-0.012033,,,,0.198251,-0.096120,-0.073211
6006,50.050000,,,,0.151860,-0.082755,0.043452,0.131139,-0.076552,-0.011857,,,,0.195801,-0.096705,-0.072672
6007,50.058333,,,,0.148766,-0.083292,0.043811,0.128332,-0.077071,-0.011691,,,,0.193289,-0.097284,-0.072122
6008,50.066667,,,,0.145687,-0.083793,0.044183,0.125441,-0.077658,-0.011567,,,,0.190699,-0.097872,-0.071574
6009,50.075000,,,,0.142536,-0.084337,0.044545,0.122522,-0.078239,-0.011461,,,,0.188090,-0.098459,-0.071022
6010,50.083333,,,,0.139405,-0.084850,0.044923,0.119639,-0.078758,-0.011340,,,,0.185596,-0.099014,-0.070454
6011,50.091667,,,,0.136301,-0.085305,0.045287,0.116714,-0.079232,-0.011210,,,,0.182978,-0.099547,-0.069895
6012,50.100000,,,,0.133217,-0.085736,0.045724,0.113769,-0.079718,-0.011091,,,,0.180314,-0.100066,-0.069334
6013,50.108333,,,,0.129905,-0.086243,0.046114,0.110820,-0.080133,-0.010984,,,,0.177721,-0.100544,-0.068765
6014,50.116667,,,,0.126810,-0.086619,0.046576,0.107870,-0.080537,-0.010890,,,,0.175037,-0.101007,-0.068189
6015,50.125000,,,,0.123545,-0.087049,0.046996,0.104817,-0.080958,-0.010845,,,,0.172339,-0.101438,-0.067616
6016,50.133333,,,,0.120402,-0.087439,0.047415,0.101835,-0.081293,-0.010791,,,,0.169666,-0.101826,-0.067026
6017,50.141667,,,,0.117057,-0.087781,0.047794,0.098805,-0.081660,-0.010720,,,,0.166950,-0.102191,-0.066438
6018,50.150000,,,,0.113843,-0.088118,0.048203,0.095699,-0.081999,-0.010662,,,,0.164176,-0.102561,-0.065868
6019,50.158333,,,,0.110508,-0.088388,0.048571,0.092577,-0.082331,-0.010610,,,,0.161340,-0.102879,-0.065300
6020,50.166667,,,,0.107147,-0.088649,0.048973,0.089435,-0.082580,-0.010554,,,,0.158635,-0.103120,-0.064728
6021,50.175000,,,,0.103865,-0.088847,0.049336,0.086262,-0.082805,-0.010521,,,,0.155790,-0.103356,-0.064171
6022,50.183333,,,,0.100514,-0.089004,0.049748,0.083074,-0.082984,-0.010478,,,,0.152896,-0.103528,-0.063621
6023,50.191667,,,,0.097105,-0.089171,0.050101,0.079955,-0.083123,-0.010476,,,,0.149930,-0.103704,-0.063075
6024,50.200000,,,,0.093677,-0.089320,0.050443,0.076785,-0.083273,-0.010515,,,,0.147068,-0.103811,-0.062529
6025,50.208333,,,,0.090219,-0.089395,0.050740,0.073685,-0.083319,-0.010570,,,,0.144244,-0.103893,-0.061988
6026,50.216667,,,,0.086851,-0.089378,0.051055,0.070465,-0.083330,-0.010661,,,,0.141267,-0.103908,-0.061472
6027,50.225000,,,,0.083283,-0.089330,0.051291,0.067120,-0.083276,-0.010767,,,,0.138290,-0.103883,-0.060966
6028,50.233333,,,,0.079939,-0.089174,0.051598,0.063951,-0.083141,-0.010810,,,,0.135375,-0.103832,-0.060436
6029,50.241667,,,,0.076485,-0.088964,0.051846,0.060814,-0.082975,-0.010855,,,,0.132428,-0.103731,-0.059936
6030,50.250000,,,,0.073050,-0.088704,0.052138,0.057591,-0.082774,-0.010926,,,,0.129431,-0.103579,-0.059453
6031,50.258333,,,,0.069586,-0.088397,0.052391,0.054307,-0.082539,-0.011044,,,,0.126418,-0.103370,-0.058990
6032,50.266667,,,,0.066143,-0.088058,0.052620,0.051065,-0.082206,-0.011179,,,,0.123441,-0.103100,-0.058544
6033,50.275000,,,,0.062811,-0.087669,0.052878,0.047927,-0.081790,-0.011332,,,,0.120426,-0.102785,-0.058122
6034,50.283333,,,,0.059175,-0.087250,0.053017,0.044711,-0.081389,-0.011531,,,,0.117461,-0.102435,-0.057723
6035,50.291667,,,,0.055853,-0.086768,0.053191,0.041423,-0.080899,-0.011744,,,,0.114472,-0.102065,-0.057343
6036,50.300000,,,,0.052234,-0.086285,0.053266,0.038356,-0.080381,-0.011957,,,,0.111441,-0.101695,-0.056976
6037,50.308333,,,,0.048692,-0.085752,0.053312,0.035192,-0.079796,-0.012178,,,,0.108494,-0.101257,-0.056629
6038,50.316667,,,,0.045294,-0.085124,0.053395,0.031943,-0.079234,-0.012409,,,,0.105529,-0.100786,-0.056281
6039,50.325000,,,,0.041759,-0.084487,0.053471,0.028916,-0.078527,-0.012674,,,,0.102546,-0.100298,-0.055942
6040,50.333333,,,,0.038447,-0.083724,0.053606,0.025838,-0.077755,-0.012928,,,,0.099640,-0.099742,-0.055605
6041,50.341667,,,,0.035093,-0.082908,0.053784,0.022790,-0.076950,-0.013246,,,,0.096710,-0.099174,-0.055268
6042,50.350000,,,,0.031901,-0.082096,0.054037,0.019843,-0.076131,-0.013561,,,,0.093832,-0.098647,-0.054927
6043,50.358333,,,,0.028672,-0.081265,0.054321,0.016850,-0.075297,-0.013932,,,,0.091049,-0.098073,-0.054592
6044,50.366667,,,,0.025487,-0.080416,0.054582,0.014049,-0.074413,-0.014249,,,,0.088238,-0.097504,-0.054275
6045,50.375000,,,,0.022366,-0.079549,0.054849,0.011148,-0.073559,-0.014577,,,,0.085413,-0.096963,-0.053953
6046,50.383333,,,,0.019248,-0.078644,0.055036,0.008449,-0.072685,-0.014831,,,,0.082703,-0.096389,-0.053631
6047,50.391667,,,,0.016329,-0.077697,0.055255,0.005606,-0.071893,-0.015094,,,,0.079975,-0.095849,-0.053304
6048,50.400000,,,,0.013252,-0.076815,0.055381,0.002901,-0.071113,-0.015333,,,,0.077272,-0.095324,-0.052991
6049,50.408333,,,,0.010357,-0.075880,0.055557,0.000189,-0.070335,-0.015547,,,,0.074612,-0.094785,-0.052662
6050,50.416667,,,,0.007561,-0.074902,0.055763,-0.002502,-0.069554,-0.015711,,,,0.071965,-0.094233,-0.052336
6051,50.425000,,,,0.004649,-0.073948,0.055954,-0.005000,-0.068657,-0.015841,,,,0.069363,-0.093644,-0.051982
6052,50.433333,,,,0.002030,-0.072902,0.056301,-0.007627,-0.067779,-0.015984,,,,0.066837,-0.093013,-0.051631
6053,50.441667,,,,-0.000748,-0.071850,0.056557,-0.010115,-0.066809,-0.016112,,,,0.064327,-0.092354,-0.051278
6054,50.450000,,,,-0.003286,-0.070682,0.056940,-0.012482,-0.065746,-0.016221,,,,0.061880,-0.091668,-0.050905
6055,50.458333,,,,-0.005809,-0.069518,0.057361,-0.014884,-0.064689,-0.016298,,,,0.059491,-0.090973,-0.050529
6056,50.466667,,,,-0.008193,-0.068351,0.057867,-0.017128,-0.063576,-0.016359,,,,0.057120,-0.090233,-0.050134
6057,50.475000,,,,-0.010515,-0.067167,0.058476,-0.019379,-0.062431,-0.016414,,,,0.054778,-0.089517,-0.049738
6058,50.483333,,,,-0.012719,-0.065933,0.059143,-0.021506,-0.061153,-0.016467,,,,0.052526,-0.088677,-0.049321
6059,50.491667,,,,-0.014907,-0.064678,0.059846,-0.023587,-0.059854,-0.016471,,,,0.050406,-0.087838,-0.048869
6060,50.500000,,,,-0.016917,-0.063357,0.060576,-0.025592,-0.058499,-0.016403,,,,0.048233,-0.086973,-0.048399
6061,50.508333,,,,-0.018910,-0.062038,0.061321,-0.027487,-0.057128,-0.016276,,,,0.046126,-0.086115,-0.047922
6062,50.516667,,,,-0.020802,-0.060700,0.062085,-0.029363,-0.055763,-0.016131,,,,0.044156,-0.085232,-0.047390
6063,50.525000,,,,-0.022617,-0.059323,0.062858,-0.031176,-0.054434,-0.015972,,,,0.042081,-0.084436,-0.046864
6064,50.533333,,,,-0.024260,-0.057886,0.063656,-0.032863,-0.053106,-0.015778,,,,0.040276,-0.083531,-0.046303
6065,50.541667,,,,-0.025902,-0.056444,0.064438,-0.034517,-0.051751,-0.015551,,,,0.038387,-0.082736,-0.045766
6066,50.550000,,,,-0.027454,-0.054976,0.065202,-0.036073,-0.050403,-0.015336,,,,0.036621,-0.081841,-0.045199
6067,50.558333,,,,-0.028879,-0.053453,0.065953,-0.037563,-0.049032,-0.015146,,,,0.034881,-0.081019,-0.044675
6068,50.566667,,,,-0.030190,-0.051913,0.066711,-0.039061,-0.047695,-0.014967,,,,0.033282,-0.080132,-0.044116
6069,50.575000,,,,-0.031456,-0.050379,0.067472,-0.040421,-0.046341,-0.014755,,,,0.031661,-0.079280,-0.043596
6070,50.583333,,,,-0.032664,-0.048835,0.068219,-0.041719,-0.044998,-0.014509,,,,0.030228,-0.078417,-0.043040
6071,50.591667,,,,-0.033818,-0.047298,0.068955,-0.042969,-0.043645,-0.014252,,,,0.028668,-0.077556,-0.042528
6072,50.600000,,,,-0.034822,-0.045741,0.069694,-0.044124,-0.042243,-0.014000,,,,0.027306,-0.076683,-0.041987
6073,50.608333,,,,-0.035786,-0.044174,0.070413,-0.045191,-0.040805,-0.013730,,,,0.025913,-0.075779,-0.041478
6074,50.616667,,,,-0.036758,-0.042624,0.071091,-0.046246,-0.039409,-0.013450,,,,0.024614,-0.074908,-0.040943
6075,50.625000,,,,-0.037632,-0.041068,0.071731,-0.047249,-0.038018,-0.013135,,,,0.023292,-0.074030,-0.040433
6076,50.633333,,,,-0.038473,-0.039522,0.072315,-0.048144,-0.036634,-0.012780,,,,0.022164,-0.073157,-0.039900
6077,50.641667,,,,-0.039098,-0.037903,0.072908,-0.049100,-0.035309,-0.012397,,,,0.021022,-0.072289,-0.039402
6078,50.650000,,,,-0.039671,-0.036239,0.073332,-0.049888,-0.033925,-0.011935,,,,0.019959,-0.071408,-0.038907
6079,50.658333,,,,-0.039988,-0.034463,0.073705,-0.050652,-0.032555,-0.011442,,,,0.018886,-0.070551,-0.038427
6080,50.666667,,,,-0.040357,-0.032799,0.073956,-0.051403,-0.031244,-0.010918,,,,0.017927,-0.069668,-0.037948
6081,50.675000,,,,-0.040665,-0.031244,0.074155,-0.052090,-0.029969,-0.010304,,,,0.017045,-0.068840,-0.037485
6082,50.683333,,,,-0.040904,-0.029816,0.074338,-0.052746,-0.028762,-0.009625,,,,0.016223,-0.068000,-0.037041
6083,50.691667,,,,-0.041288,-0.028564,0.074475,-0.053362,-0.027594,-0.008850,,,,0.015390,-0.067189,-0.036609
6084,50.700000,,,,-0.041562,-0.027411,0.074626,-0.053984,-0.026435,-0.008020,,,,0.014660,-0.066362,-0.036181
6085,50.708333,,,,-0.041904,-0.026421,0.074736,-0.054497,-0.025181,-0.007144,,,,0.013980,-0.065532,-0.035812
6086,50.716667,,,,-0.042119,-0.025430,0.074863,-0.054855,-0.023813,-0.006256,,,,0.013326,-0.064662,-0.035457
6087,50.725000,,,,-0.042227,-0.024508,0.075085,-0.055099,-0.022351,-0.005374,,,,0.012867,-0.063745,-0.035119
6088,50.733333,,,,-0.042189,-0.023709,0.075542,-0.055218,-0.020842,-0.004527,,,,0.012336,-0.062852,-0.034812
6089,50.741667,,,,-0.042248,-0.022959,0.075864,-0.055223,-0.019351,-0.003769,,,,0.011908,-0.061941,-0.034524
6090,50.750000,,,,-0.042130,-0.022179,0.076160,-0.055173,-0.017908,-0.003033,,,,0.011582,-0.061017,-0.034235
6091,50.758333,,,,-0.041990,-0.021387,0.076404,-0.055067,-0.016489,-0.002308,,,,0.011261,-0.060132,-0.033953
6092,50.766667,,,,-0.041735,-0.020586,0.076596,-0.055004,-0.015176,-0.001572,,,,0.011025,-0.059257,-0.033670
6093,50.775000,,,,-0.041556,-0.019930,0.076681,-0.054941,-0.013968,-0.000996,,,,0.010829,-0.058402,-0.033398
6094,50.783333,,,,-0.041322,-0.019374,0.076812,-0.055070,-0.013145,-0.000761,,,,0.010662,-0.057641,-0.033144
6095,50.791667,,,,-0.041283,-0.019035,0.076907,-0.055320,-0.012564,-0.000429,,,,0.010464,-0.057037,-0.032916
6096,50.800000,,,,-0.041311,-0.018872,0.076980,-0.055717,-0.012199,-0.000068,,,,0.010383,-0.056456,-0.032674
6097,50.808333,,,,-0.041353,-0.018745,0.076967,-0.055961,-0.011841,0.000335,,,,0.010318,-0.055903,-0.032432
6098,50.816667,,,,-0.041398,-0.018641,0.076962,-0.056391,-0.011651,0.000733,,,,0.010193,-0.055391,-0.032185
6099,50.825000,,,,-0.041453,-0.018544,0.076942,-0.056654,-0.011410,0.001141,,,,0.010089,-0.054877,-0.031922
6100,50.833333,,,,-0.041519,-0.018448,0.076936,-0.056983,-0.011217,0.001458,,,,0.010124,-0.054380,-0.031703
6101,50.841667,,,,-0.041579,-0.018415,0.076878,-0.057159,-0.010987,0.001814,,,,0.010156,-0.053932,-0.031531
6102,50.850000,,,,-0.041653,-0.018385,0.076788,-0.057438,-0.010897,0.002110,,,,0.010175,-0.053563,-0.031369
6103,50.858333,,,,-0.041729,-0.018376,0.076699,-0.057609,-0.010792,0.002384,,,,0.010223,-0.053205,-0.031263
6104,50.866667,,,,-0.041780,-0.018377,0.076620,-0.057695,-0.010721,0.002654,,,,0.010185,-0.052925,-0.031185
6105,50.875000,,,,-0.041859,-0.018379,0.076524,-0.057858,-0.010705,0.002865,,,,0.010192,-0.052684,-0.031129
6106,50.883333,,,,-0.041908,-0.018371,0.076418,-0.057938,-0.010678,0.003047,,,,0.010196,-0.052470,-0.031086
6107,50.891667,,,,-0.041921,-0.018356,0.076284,-0.058020,-0.010666,0.003223,,,,0.010167,-0.052292,-0.031053
6108,50.900000,,,,-0.041882,-0.018389,0.076124,-0.058088,-0.010679,0.003419,,,,0.010122,-0.052187,-0.031016
6109,50.908333,,,,-0.041783,-0.018424,0.076008,-0.058144,-0.010712,0.003595,,,,0.010106,-0.052123,-0.030969
6110,50.916667,,,,-0.041668,-0.018442,0.075912,-0.058154,-0.010748,0.003734,,,,0.010080,-0.052079,-0.030935
6111,50.925000,,,,-0.041597,-0.018469,0.075849,-0.058129,-0.010773,0.003876,,,,0.010071,-0.052029,-0.030897
6112,50.933333,,,,-0.041525,-0.018485,0.075818,-0.058157,-0.010848,0.004061,,,,0.010089,-0.051957,-0.030856
6113,50.941667,,,,-0.041507,-0.018504,0.075800,-0.058146,-0.010939,0.004284,,,,0.010113,-0.051871,-0.030802
6114,50.950000,,,,-0.041485,-0.018515,0.075824,-0.058165,-0.011093,0.004486,,,,0.010141,-0.051799,-0.030746
6115,50.958333,,,,-0.041469,-0.018531,0.075859,-0.058184,-0.011234,0.004679,,,,0.010170,-0.051716,-0.030687
6116,50.966667,,,,-0.041500,-0.018565,0.075902,-0.058230,-0.011381,0.004911,,,,0.010199,-0.051635,-0.030623
6117,50.975000,,,,-0.041520,-0.018595,0.075965,-0.058191,-0.011454,0.005157,,,,0.010225,-0.051529,-0.030543
6118,50.983333,,,,-0.041514,-0.018632,0.076023,-0.058104,-0.011502,0.005363,,,,0.010292,-0.051407,-0.030472
6119,50.991667,,,,-0.041376,-0.018654,0.076058,-0.058003,-0.011526,0.005539,,,,0.010361,-0.051274,-0.030406
6120,51.000000,,,,-0.041158,-0.018670,0.076068,-0.057946,-0.011585,0.005681,,,,0.010410,-0.051199,-0.030371
6121,51.008333,,,,-0.040925,-0.018711,0.076063,-0.057772,-0.011622,0.005839,,,,0.010427,-0.051169,-0.030372
6122,51.016667,,,,-0.040648,-0.018781,0.076059,-0.057694,-0.011739,0.005979,,,,0.010454,-0.051217,-0.030399
6123,51.025000,,,,-0.040337,-0.018876,0.076038,-0.057599,-0.011870,0.006087,,,,0.010458,-0.051302,-0.030447
6124,51.033333,,,,-0.040008,-0.018986,0.075962,-0.057391,-0.011971,0.006144,,,,0.010445,-0.051411,-0.030515
6125,51.041667,,,,-0.039622,-0.019094,0.075853,-0.057235,-0.012122,0.006134,,,,0.010521,-0.051540,-0.030596
6126,51.050000,,,,-0.039317,-0.019214,0.075710,-0.057068,-0.012292,0.006071,,,,0.010525,-0.051719,-0.030698
6127,51.058333,,,,-0.039075,-0.019402,0.075527,-0.056872,-0.012484,0.005981,,,,0.010596,-0.051903,-0.030801
6128,51.066667,,,,-0.038810,-0.019594,0.075354,-0.056748,-0.012742,0.005838,,,,0.010768,-0.052109,-0.030912
6129,51.075000,,,,-0.038532,-0.019805,0.075169,-0.056660,-0.013048,0.005670,,,,0.010850,-0.052396,-0.031036
6130,51.083333,,,,-0.038332,-0.020086,0.074952,-0.056502,-0.013378,0.005494,,,,0.010941,-0.052703,-0.031164
6131,51.091667,,,,-0.038135,-0.020400,0.074722,-0.056301,-0.013665,0.005319,,,,0.011006,-0.053126,-0.031289
6132,51.100000,,,,-0.037973,-0.020739,0.074475,-0.056043,-0.013989,0.005130,,,,0.011062,-0.053579,-0.031441
6133,51.108333,,,,-0.037778,-0.021086,0.074237,-0.055961,-0.014375,0.004896,,,,0.011153,-0.054045,-0.031597
6134,51.116667,,,,-0.037703,-0.021522,0.073965,-0.055765,-0.014745,0.004697,,,,0.011300,-0.054463,-0.031751
6135,51.125000,,,,-0.037627,-0.021946,0.073700,-0.055489,-0.014997,0.004509,,,,0.011485,-0.054881,-0.031931
6136,51.133333,,,,-0.037523,-0.022392,0.073454,-0.055191,-0.015278,0.004329,,,,0.011600,-0.055334,-0.032121
6137,51.141667,,,,-0.037427,-0.022848,0.073213,-0.055063,-0.015632,0.004105,,,,0.011640,-0.055833,-0.032331
6138,51.150000,,,,-0.037498,-0.023412,0.072927,-0.054809,-0.015912,0.003902,,,,0.011760,-0.056276,-0.032535
6139,51.158333,,,,-0.037497,-0.023930,0.072671,-0.054511,-0.016196,0.003699,,,,0.011928,-0.056702,-0.032759
6140,51.166667,,,,-0.037529,-0.024529,0.072373,-0.054451,-0.016634,0.003424,,,,0.012043,-0.057160,-0.032980
6141,51.175000,,,,-0.037477,-0.025135,0.072084,-0.054319,-0.017140,0.003152,,,,0.012111,-0.057655,-0.033211
6142,51.183333,,,,-0.037406,-0.025792,0.071777,-0.054254,-0.017799,0.002869,,,,0.012203,-0.058191,-0.033425
6143,51.191667,,,,-0.037405,-0.026562,0.071493,-0.054381,-0.018652,0.002520,,,,0.012358,-0.058727,-0.033651
6144,51.200000,,,,-0.037432,-0.027412,0.071213,-0.054430,-0.019563,0.002242,,,,0.012459,-0.059306,-0.033879
6145,51.208333,,,,-0.037470,-0.028278,0.070925,-0.054514,-0.020531,0.001968,,,,0.012534,-0.059939,-0.034085
6146,51.216667,,,,-0.037487,-0.029160,0.070649,-0.054533,-0.021503,0.001679,,,,0.012656,-0.060623,-0.034266
6147,51.225000,,,,-0.037555,-0.030085,0.070385,-0.054502,-0.022459,0.001434,,,,0.012833,-0.061320,-0.034443
6148,51.233333,,,,-0.037647,-0.031066,0.070150,-0.054521,-0.023460,0.001166,,,,0.013003,-0.062040,-0.034624
6149,51.241667,,,,-0.037796,-0.032111,0.069928,-0.054524,-0.024468,0.000918,,,,0.013161,-0.062765,-0.034805
6150,51.250000,,,,-0.037895,-0.033233,0.069734,-0.054439,-0.025441,0.000744,,,,0.013334,-0.063493,-0.034979
6151,51.258333,,,,-0.037914,-0.034357,0.069585,-0.054342,-0.026389,0.000609,,,,0.013424,-0.064245,-0.035171
6152,51.266667,,,,-0.037875,-0.035485,0.069426,-0.054280,-0.027340,0.000459,,,,0.013556,-0.065013,-0.035354
6153,51.275000,,,,-0.037776,-0.036586,0.069283,-0.054185,-0.028267,0.000331,,,,0.013684,-0.065792,-0.035575
6154,51.283333,,,,-0.037706,-0.037694,0.069131,-0.054033,-0.029181,0.000206,,,,0.013905,-0.066526,-0.035773
6155,51.291667,,,,-0.037621,-0.038780,0.068989,-0.053860,-0.030108,0.000066,,,,0.014062,-0.067310,-0.035953
6156,51.300000,,,,-0.037605,-0.039909,0.068815,-0.053827,-0.031141,-0.000111,,,,0.014214,-0.068126,-0.036124
6157,51.308333,,,,-0.037553,-0.041000,0.068664,-0.053846,-0.032212,-0.000312,,,,0.014292,-0.068977,-0.036291
6158,51.316667,,,,-0.037542,-0.042087,0.068485,-0.053763,-0.033286,-0.000507,,,,0.014481,-0.069799,-0.036417
6159,51.325000,,,,-0.037494,-0.043133,0.068311,-0.053718,-0.034380,-0.000681,,,,0.014662,-0.070639,-0.036547
6160,51.333333,,,,-0.037478,-0.044175,0.068138,-0.053686,-0.035472,-0.000870,,,,0.014868,-0.071485,-0.036674
6161,51.341667,,,,-0.037503,-0.045213,0.067963,-0.053619,-0.036573,-0.001078,,,,0.015078,-0.072325,-0.036799
6162,51.350000,,,,-0.037532,-0.046244,0.067809,-0.053612,-0.037671,-0.001255,,,,0.015242,-0.073181,-0.036939
6163,51.358333,,,,-0.037565,-0.047261,0.067659,-0.053547,-0.038714,-0.001417,,,,0.015404,-0.073998,-0.037067
6164,51.366667,,,,-0.037618,-0.048273,0.067510,-0.053473,-0.039681,-0.001561,,,,0.015557,-0.074785,-0.037195
6165,51.375000,,,,-0.037625,-0.049256,0.067360,-0.053436,-0.040616,-0.001729,,,,0.015716,-0.075517,-0.037334
6166,51.383333,,,,-0.037566,-0.050184,0.067218,-0.053389,-0.041474,-0.001877,,,,0.015865,-0.076224,-0.037484
6167,51.391667,,,,-0.037458,-0.051051,0.067076,-0.053256,-0.042244,-0.001986,,,,0.016027,-0.076875,-0.037670
6168,51.400000,,,,-0.037339,-0.051872,0.066943,-0.053095,-0.042946,-0.002088,,,,0.016217,-0.077499,-0.037829
6169,51.408333,,,,-0.037234,-0.052642,0.066822,-0.052996,-0.043627,-0.002189,,,,0.016369,-0.078084,-0.037986
6170,51.416667,,,,-0.037169,-0.053381,0.066713,-0.052847,-0.044237,-0.002272,,,,0.016482,-0.078636,-0.038120
6171,51.425000,,,,-0.037161,-0.054105,0.066596,-0.052783,-0.044850,-0.002377,,,,0.016627,-0.079142,-0.038242
6172,51.433333,,,,-0.037128,-0.054773,0.066521,-0.052714,-0.045427,-0.002465,,,,0.016774,-0.079609,-0.038342
6173,51.441667,,,,-0.037087,-0.055412,0.066450,-0.052652,-0.046025,-0.002536,,,,0.016895,-0.080052,-0.038420
6174,51.450000,,,,-0.037055,-0.055960,0.066401,-0.052553,-0.046543,-0.002597,,,,0.016998,-0.080472,-0.038466
6175,51.458333,,,,-0.036998,-0.056465,0.066377,-0.052449,-0.047029,-0.002628,,,,0.017159,-0.080829,-0.038481
6176,51.466667,,,,-0.036964,-0.056899,0.066317,-0.052377,-0.047515,-0.002688,,,,0.017276,-0.081200,-0.038491
6177,51.475000,,,,-0.036892,-0.057284,0.066290,-0.052306,-0.047951,-0.002747,,,,0.017438,-0.081539,-0.038501
6178,51.483333,,,,-0.036895,-0.057632,0.066248,-0.052190,-0.048333,-0.002782,,,,0.017523,-0.081880,-0.038484
6179,51.491667,,,,-0.036811,-0.057938,0.066245,-0.052110,-0.048672,-0.002809,,,,0.017645,-0.082159,-0.038464
