Format Version,1.23,Take Name,jon non dominant,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-05 10.47.35.894 AM,Capture Start Frame,161350,Total Frames in Take,2060,Total Exported Frames,2060,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1006,Unlabeled 1006,Unlabeled 1006,Unlabeled 1007,Unlabeled 1007,Unlabeled 1007,Unlabeled 1008,Unlabeled 1008,Unlabeled 1008,Unlabeled 1010,Unlabeled 1010,Unlabeled 1010,Unlabeled 1011,Unlabeled 1011,Unlabeled 1011,Unlabeled 1012,Unlabeled 1012,Unlabeled 1012
,ID,"F3260","F3260","F3260","F32B0","F32B0","F32B0","F32E0","F32E0","F32E0","F3320","F3320","F3320","F3330","F3330","F3330","F3340","F3340","F3340"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1904,15.866667,,,,0.080918,0.019419,0.086152,,,,,,,,,,0.053227,0.068467,0.234896
1905,15.875000,,,,0.081004,0.019463,0.085775,,,,,,,,,,0.053167,0.068371,0.234524
1906,15.883333,,,,0.081145,0.019490,0.085360,,,,,,,,,,0.053227,0.068234,0.234201
1907,15.891667,,,,0.081327,0.019378,0.085107,,,,,,,,,,0.053441,0.068021,0.234021
1908,15.900000,,,,0.081388,0.019395,0.084678,,,,,,,,,,0.053442,0.068045,0.233420
1909,15.908333,,,,0.081800,0.019348,0.084339,,,,,,,,,,0.053685,0.067914,0.233159
1910,15.916667,,,,0.081931,0.019438,0.083914,,,,,,,,,,0.053770,0.067911,0.232826
1911,15.925000,,,,0.082312,0.019431,0.083501,,,,,,,,,,0.053522,0.068168,0.231910
1912,15.933333,,,,0.082646,0.019503,0.083122,,,,,,,,,,0.054135,0.068137,0.231917
1913,15.941667,,,,0.083277,0.019490,0.082797,,,,,,,,,,0.054009,0.068418,0.231083
1914,15.950000,,,,0.083675,0.019593,0.082328,,,,,,,,,,0.054397,0.068516,0.230757
1915,15.958333,,,,0.084350,0.019681,0.082005,,,,,,,,,,0.054538,0.068707,0.230130
1916,15.966667,,,,0.084974,0.019839,0.081493,,,,,,,,,,0.054779,0.068830,0.229690
1917,15.975000,,,,0.085885,0.019834,0.081295,,,,,,,,,,0.055190,0.068978,0.229266
1918,15.983333,,,,0.086314,0.019957,0.080869,,,,,,,,,,0.055613,0.069096,0.228976
1919,15.991667,,,,0.086874,0.020091,0.080508,,,,,,,,,,0.056044,0.069197,0.228644
1920,16.000000,,,,0.087255,0.020262,0.080207,,,,,,,,,,0.056185,0.069399,0.228109
1921,16.008333,,,,0.087811,0.020284,0.080108,,,,,,,,,,0.056597,0.069551,0.227927
1922,16.016667,,,,0.087931,0.020558,0.079786,,,,,,,,,,0.056928,0.069725,0.227650
1923,16.025000,,,,0.087743,0.020963,0.079414,,,,,,,,,,0.057077,0.069966,0.227438
1924,16.033333,,,,0.088099,0.021171,0.079545,,,,,,,,,,0.057209,0.070143,0.227386
1925,16.041667,,,,0.087992,0.021586,0.079350,,,,,,,,,,0.057451,0.070350,0.227499
1926,16.050000,,,,0.088356,0.021703,0.079585,,,,,,,,,,0.057440,0.070515,0.227481
1927,16.058333,,,,0.088407,0.022022,0.079604,,,,,,,,,,0.057433,0.070648,0.227558
1928,16.066667,,,,0.088483,0.022209,0.079706,,,,,,,,,,0.057326,0.070798,0.227549
1929,16.075000,,,,0.088131,0.022439,0.079612,,,,,,,,,,0.057330,0.070817,0.227668
1930,16.083333,,,,0.088107,0.022432,0.079730,,,,,,,,,,0.057331,0.070828,0.227782
1931,16.091667,,,,0.087901,0.022314,0.079776,,,,,,,,,,0.057368,0.070781,0.227986
1932,16.100000,,,,0.087852,0.022099,0.079927,,,,,,,,,,0.057366,0.070739,0.228110
1933,16.108333,,,,0.088031,0.021614,0.080232,,,,,,,,,,0.057439,0.070633,0.228312
1934,16.116667,,,,0.088074,0.021107,0.080540,,,,,,,,,,0.057369,0.070513,0.228374
1935,16.125000,,,,0.087619,0.020600,0.080428,,,,,,,,,,0.057348,0.070375,0.228377
1936,16.133333,,,,0.087576,0.020004,0.080646,,,,,,,,,,0.057451,0.070169,0.228532
1937,16.141667,,,,0.087578,0.019821,0.080694,,,,,,,,,,0.057455,0.069879,0.228576
1938,16.150000,,,,0.088023,0.019694,0.080899,,,,,,,,,,0.057516,0.069516,0.228747
1939,16.158333,,,,0.088065,0.019701,0.080920,,,,,,,,,,0.057548,0.069269,0.228913
1940,16.166667,,,,0.087980,0.019724,0.080938,,,,,,,,,,0.057480,0.069202,0.228944
1941,16.175000,,,,0.088008,0.019763,0.081065,,,,,,,,,,0.057432,0.069175,0.229023
1942,16.183333,,,,0.088064,0.019865,0.081190,,,,,,,,,,0.057411,0.069204,0.229156
1943,16.191667,,,,0.088479,0.019782,0.081675,,,,,,,,,,0.057428,0.069322,0.229302
1944,16.200000,,,,0.088693,0.019782,0.082007,,,,,,,,,,0.057601,0.069459,0.229582
1945,16.208333,,,,0.088946,0.019831,0.082252,,,,,,,,,,0.058006,0.069567,0.230061
1946,16.216667,,,,0.089475,0.019891,0.082778,,,,,,,,,,0.058216,0.069766,0.230347
1947,16.225000,,,,0.089709,0.020032,0.083014,,,,,,,,,,0.058551,0.069872,0.230819
1948,16.233333,,,,0.090133,0.020043,0.083437,,,,,,,,,,0.058789,0.070012,0.231168
1949,16.241667,,,,0.090641,0.020012,0.083937,,,,,,,,,,0.059235,0.070088,0.231652
1950,16.250000,,,,0.090865,0.020038,0.084142,,,,,,,,,,0.059404,0.070167,0.231815
1951,16.258333,,,,0.091149,0.020058,0.084431,,,,,,,,,,0.059566,0.070238,0.231963
1952,16.266667,,,,0.091436,0.020029,0.084720,,,,,,,,,,0.059816,0.070296,0.232156
1953,16.275000,,,,0.091473,0.020030,0.084780,,,,,,,,,,0.059963,0.070342,0.232242
1954,16.283333,,,,0.091410,0.020053,0.084779,,,,,,,,,,0.060038,0.070369,0.232233
1955,16.291667,,,,0.091403,0.020027,0.084820,,,,,,,,,,0.060140,0.070404,0.232228
1956,16.300000,,,,0.091282,0.020050,0.084740,,,,,,,,,,0.060129,0.070447,0.232119
1957,16.308333,,,,0.091263,0.019974,0.084762,,,,,,,,,,0.060112,0.070484,0.232052
1958,16.316667,,,,0.091255,0.019883,0.084803,,,,,,,,,,0.060096,0.070544,0.231975
1959,16.325000,,,,0.090985,0.019941,0.084663,,,,,,,,,,0.060031,0.070605,0.231895
1960,16.333333,,,,0.090595,0.019952,0.084474,,,,,,,,,,0.059898,0.070748,0.231722
1961,16.341667,,,,0.089502,0.020111,0.083991,,,,,,,,,,0.059839,0.070945,0.231574
1962,16.350000,,,,0.088872,0.020025,0.083902,,,,,,,,,,0.059721,0.071123,0.231435
1963,16.358333,,,,0.088321,0.019850,0.083922,,,,,,,,,,0.059652,0.071208,0.231411
1964,16.366667,,,,0.087368,0.019782,0.083759,,,,,,,,,,0.059515,0.071260,0.231383
1965,16.375000,,,,0.086171,0.019901,0.083350,,,,,,,,,,0.059331,0.071271,0.231411
1966,16.383333,,,,0.085565,0.019776,0.083511,,,,,,,,,,0.059006,0.071261,0.231482
1967,16.391667,,,,0.084681,0.019671,0.083545,,,,,,,,,,0.058530,0.071323,0.231390
1968,16.400000,,,,0.083917,0.019665,0.083586,,,,,,,,,,0.058273,0.071319,0.231493
1969,16.408333,,,,0.083348,0.019501,0.083846,,,,,,,,,,0.057984,0.071175,0.231783
1970,16.416667,,,,0.082778,0.019555,0.083830,,,,,,,,,,0.057476,0.071136,0.232024
1971,16.425000,,,,0.082612,0.019384,0.084340,,,,,,,,,,0.057229,0.071072,0.232283
1972,16.433333,,,,0.082371,0.019385,0.084617,,,,,,,,,,0.057180,0.070905,0.232940
1973,16.441667,,,,0.082297,0.019390,0.085023,,,,,,,,,,0.056710,0.070998,0.232983
1974,16.450000,,,,0.082353,0.019309,0.085524,,,,,,,,,,0.056785,0.070928,0.233462
1975,16.458333,,,,0.081998,0.019397,0.085667,,,,,,,,,,0.057032,0.070823,0.234189
1976,16.466667,,,,0.081904,0.019523,0.085951,,,,,,,,,,0.057182,0.070805,0.234673
1977,16.475000,,,,0.082197,0.019452,0.086451,,,,,,,,,,0.057243,0.070832,0.234974
1978,16.483333,,,,0.082692,0.019353,0.087154,,,,,,,,,,0.057536,0.070821,0.235447
1979,16.491667,,,,0.082657,0.019567,0.087320,,,,,,,,,,0.057745,0.070931,0.235820
1980,16.500000,,,,0.083184,0.019583,0.087806,,,,,,,,,,0.057966,0.070964,0.236158
1981,16.508333,,,,0.083465,0.019688,0.088151,,,,,,,,,,0.058331,0.070959,0.236612
1982,16.516667,,,,0.084051,0.019575,0.088725,,,,,,,,,,0.058632,0.070936,0.237039
1983,16.525000,,,,0.084582,0.019625,0.089170,,,,,,,,,,0.058915,0.070900,0.237514
1984,16.533333,,,,0.085108,0.019720,0.089582,,,,,,,,,,0.059084,0.070904,0.237803
1985,16.541667,,,,0.085634,0.019850,0.089861,,,,,,,,,,0.059209,0.070856,0.238047
1986,16.550000,,,,0.086346,0.019911,0.090164,,,,,,,,,,0.059293,0.070812,0.238223
1987,16.558333,,,,0.087067,0.019956,0.090478,,,,,,,,,,0.059273,0.070827,0.238264
1988,16.566667,,,,0.087530,0.020216,0.090567,,,,,,,,,,0.059406,0.070858,0.238398
1989,16.575000,,,,0.088076,0.020398,0.090785,,,,,,,,,,0.059659,0.070857,0.238615
1990,16.583333,,,,0.088467,0.020751,0.090764,,,,,,,,,,0.059794,0.070906,0.238685
1991,16.591667,,,,0.088941,0.020974,0.090917,,,,,,,,,,0.059913,0.070988,0.238717
1992,16.600000,,,,0.089107,0.021431,0.090837,,,,,,,,,,0.059997,0.071248,0.238683
1993,16.608333,,,,0.088781,0.022207,0.090395,,,,,,,,,,0.059986,0.071538,0.238633
1994,16.616667,,,,0.088756,0.022840,0.090317,,,,,,,,,,0.060142,0.071840,0.238765
1995,16.625000,,,,0.088719,0.023593,0.090285,,,,,,,,,,0.060079,0.072281,0.238726
1996,16.633333,,,,0.088437,0.024538,0.090062,,,,,,,,,,0.059961,0.072792,0.238771
1997,16.641667,,,,0.088152,0.025594,0.089959,,,,,,,,,,0.059841,0.073309,0.238855
1998,16.650000,,,,0.087724,0.026781,0.089844,,,,,,,,,,0.059609,0.073914,0.238891
1999,16.658333,,,,0.086970,0.028183,0.089578,,,,,,,,,,0.058948,0.074628,0.238575
2000,16.666667,,,,0.086214,0.029661,0.089361,,,,,,,,,,0.058843,0.075256,0.238895
2001,16.675000,,,,0.085622,0.031136,0.089226,,,,,,,,,,0.058739,0.075847,0.239247
2002,16.683333,,,,0.085121,0.032609,0.089293,,,,,,,,,,0.058542,0.076502,0.239516
2003,16.691667,,,,0.084002,0.034234,0.088929,,,,,,,,,,0.058182,0.077161,0.239612
2004,16.700000,,,,0.083306,0.035589,0.088812,,,,,,,,,,0.057992,0.077865,0.239730
2005,16.708333,,,,0.082334,0.036866,0.088651,,,,,,,,,,0.058093,0.078384,0.240196
2006,16.716667,,,,0.081789,0.037835,0.088830,,,,,,,,,,0.058021,0.078941,0.240458
2007,16.725000,,,,0.081203,0.038539,0.088799,,,,,,,,,,0.057779,0.079541,0.240452
2008,16.733333,,,,0.080528,0.039220,0.088690,,,,,,,,,,0.057607,0.080082,0.240525
2009,16.741667,,,,0.080082,0.039490,0.088637,,,,,,,,,,0.057467,0.080523,0.240415
2010,16.750000,,,,0.079830,0.039520,0.088679,,,,,,,,,,0.057814,0.080843,0.240720
2011,16.758333,,,,0.079423,0.039543,0.088663,,,,,,,,,,0.058050,0.081050,0.240881
2012,16.766667,,,,0.079541,0.039357,0.088867,,,,,,,,,,0.058163,0.081218,0.240810
2013,16.775000,,,,0.079825,0.039191,0.089031,,,,,,,,,,0.058271,0.081296,0.240790
2014,16.783333,,,,0.080319,0.039080,0.089255,,,,,,,,,,0.058372,0.081343,0.240829
2015,16.791667,,,,0.080366,0.039206,0.089124,,,,,,,,,,0.058403,0.081455,0.240833
2016,16.800000,,,,0.080661,0.039245,0.089349,,,,,,,,,,0.058483,0.081549,0.240962
2017,16.808333,,,,0.080846,0.039413,0.089711,,,,,,,,,,0.058573,0.081831,0.241212
2018,16.816667,,,,0.080564,0.039865,0.089820,,,,,,,,,,0.058728,0.082113,0.241668
2019,16.825000,,,,0.080176,0.040433,0.090016,,,,,,,,,,0.058262,0.082621,0.241612
2020,16.833333,,,,0.079789,0.041279,0.090329,,,,,,,,,,0.058370,0.083172,0.242225
2021,16.841667,,,,0.078961,0.042389,0.090636,,,,,,,,,,0.058292,0.083752,0.242908
2022,16.850000,,,,0.078094,0.043611,0.091130,,,,,,,,,,0.057864,0.084596,0.243460
2023,16.858333,,,,0.076767,0.045163,0.091427,,,,,,,,,,0.058009,0.085381,0.244706
2024,16.866667,,,,0.075395,0.047002,0.092007,,,,,,,,,,0.057394,0.086463,0.245534
2025,16.875000,,,,0.073609,0.048953,0.092560,,,,,,,,,,0.056710,0.087603,0.246440
2026,16.883333,,,,0.071963,0.051154,0.093415,,,,,,,,,,0.055439,0.088889,0.247112
2027,16.891667,,,,0.069826,0.053563,0.094122,,,,,,,,,,0.054092,0.090209,0.247835
2028,16.900000,,,,0.067801,0.056034,0.095229,,,,,,,,,,0.052517,0.091492,0.248473
2029,16.908333,,,,0.065423,0.058608,0.096082,,,,,,,,,,0.050870,0.092692,0.249172
2030,16.916667,,,,0.062720,0.061247,0.096922,,,,,,,,,,0.048676,0.093919,0.249461
2031,16.925000,,,,0.060656,0.063488,0.098280,,,,,,,,,,0.046907,0.094877,0.250209
2032,16.933333,,,,0.058532,0.065638,0.099602,,,,,,,,,,0.044904,0.095793,0.250661
2033,16.941667,,,,0.056526,0.067573,0.100999,,,,,,,,,,0.043298,0.096418,0.251448
2034,16.950000,,,,0.054927,0.069156,0.102474,,,,,,,,,,0.041445,0.096842,0.251708
2035,16.958333,,,,0.053118,0.070579,0.103570,,,,,,,,,,0.039795,0.097115,0.252022
2036,16.966667,,,,0.052117,0.071111,0.104922,,,,,,,,,,0.039030,0.097305,0.252927
2037,16.975000,,,,0.051742,0.071015,0.106336,,,,,,,,,,0.037939,0.097405,0.253403
2038,16.983333,,,,0.051365,0.070583,0.107740,,,,,,,,,,0.037374,0.097508,0.254152
2039,16.991667,,,,0.051128,0.070159,0.108973,,,,,,,,,,0.037901,0.097227,0.255826
2040,17.000000,,,,0.051136,0.069789,0.110282,,,,,,,,,,0.038508,0.096821,0.257353
2041,17.008333,,,,0.051410,0.069431,0.111548,,,,,,,,,,0.039074,0.096430,0.258747
2042,17.016667,,,,0.052140,0.068993,0.113054,,,,,,,,,,0.039951,0.095826,0.260367
2043,17.025000,,,,0.053051,0.068475,0.114541,,,,,,,,,,0.040642,0.095231,0.261680
2044,17.033333,,,,0.053729,0.068018,0.115691,,,,,,,,,,0.041721,0.094416,0.263515
2045,17.041667,,,,0.054627,0.067378,0.117017,,,,,,,,,,0.042599,0.093534,0.264982
2046,17.050000,,,,0.055943,0.066363,0.118606,,,,,,,,,,0.043556,0.092495,0.266578
2047,17.058333,,,,0.057066,0.065159,0.120039,,,,,,,,,,0.044451,0.091353,0.267976
2048,17.066667,,,,0.058287,0.063783,0.121558,,,,,,,,,,0.045477,0.090178,0.269539
2049,17.075000,,,,0.059526,0.062231,0.123089,,,,,,,,,,0.046815,0.088848,0.271285
2050,17.083333,,,,0.060558,0.060770,0.124393,,,,,,,,,,0.047920,0.087687,0.272700
2051,17.091667,,,,0.061707,0.058994,0.125861,,,,,,,,,,0.048759,0.086563,0.273851
2052,17.100000,,,,0.062651,0.057210,0.127239,,,,,,,,,,0.049906,0.085324,0.275467
2053,17.108333,,,,0.063573,0.055431,0.128644,,,,,,,,,,0.050981,0.084043,0.276923
2054,17.116667,,,,0.064644,0.053545,0.130149,,,,,,,,,,0.052434,0.082770,0.278645
2055,17.125000,,,,0.065550,0.051775,0.131564,,,,,,,,,,0.053544,0.081686,0.280138
2056,17.133333,,,,0.065915,0.050268,0.132737,,,,,,,,,,0.054550,0.080751,0.281449
2057,17.141667,,,,0.066559,0.048763,0.134060,,,,,,,,,,0.055319,0.080057,0.282548
2058,17.150000,,,,0.067102,0.047388,0.135347,,,,,,,,,,0.056232,0.079240,0.283892
2059,17.158333,,,,0.067555,0.046066,0.136620,,,,,,,,,,,,
