Format Version,1.23,Take Name,Lab7- Task 2_Take1_Sub 1_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.21.45.505 AM,Capture Start Frame,370323,Total Frames in Take,4920,Total Exported Frames,4920,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1047,Unlabeled 1047,Unlabeled 1047,Unlabeled 1048,Unlabeled 1048,Unlabeled 1048,Unlabeled 1049,Unlabeled 1049,Unlabeled 1049,Unlabeled 1050,Unlabeled 1050,Unlabeled 1050
,ID,"C7290","C7290","C7290","C73E0","C73E0","C73E0","C7460","C7460","C7460","C7480","C7480","C7480"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1305,10.875000,0.107984,0.041504,0.157430,0.018786,0.025482,0.140678,0.098766,0.109858,0.028676,,,
1306,10.883333,0.108429,0.043732,0.155302,0.019237,0.027328,0.138984,0.098709,0.111515,0.026255,,,
1307,10.891667,0.108920,0.045973,0.153032,0.019776,0.029109,0.136897,0.098664,0.113240,0.023770,,,
1308,10.900000,0.109499,0.048206,0.150499,0.020329,0.031044,0.134928,0.098639,0.114970,0.021029,,,
1309,10.908333,0.110121,0.050540,0.147960,0.021005,0.032910,0.132565,0.098638,0.116727,0.018190,,,
1310,10.916667,0.110820,0.052920,0.145320,0.021722,0.034960,0.130376,0.098665,0.118440,0.015109,,,
1311,10.925000,0.111642,0.055312,0.142400,0.022526,0.037042,0.127840,0.098765,0.120140,0.011682,,,
1312,10.933333,0.112460,0.057759,0.139427,0.023299,0.039246,0.125156,0.098841,0.121895,0.008463,,,
1313,10.941667,0.113288,0.060156,0.136252,0.024054,0.041611,0.122522,0.099031,0.123607,0.004771,,,
1314,10.950000,0.114184,0.062497,0.132854,0.024816,0.044024,0.119701,0.099235,0.125307,0.001236,,,
1315,10.958333,0.115052,0.064809,0.129507,0.025601,0.046424,0.116779,0.099551,0.126954,-0.002625,,,
1316,10.966667,0.115969,0.067064,0.125867,0.026414,0.048776,0.113707,0.099881,0.128567,-0.006440,,,
1317,10.975000,0.116910,0.069275,0.122147,0.027251,0.051089,0.110582,0.100213,0.130192,-0.010455,,,
1318,10.983333,0.117884,0.071507,0.118365,0.028178,0.053267,0.107219,0.100533,0.131805,-0.014407,,,
1319,10.991667,0.118887,0.073751,0.114564,0.029164,0.055374,0.103790,0.100836,0.133453,-0.018489,,,
1320,11.000000,0.119924,0.075974,0.110655,0.030136,0.057460,0.100429,0.101149,0.135041,-0.022681,,,
1321,11.008333,0.120937,0.078147,0.106672,0.031116,0.059467,0.096919,0.101444,0.136651,-0.026871,,,
1322,11.016667,0.121939,0.080217,0.102563,0.032063,0.061467,0.093269,0.101752,0.138159,-0.031214,,,
1323,11.025000,0.122888,0.082233,0.098545,0.032992,0.063416,0.089472,0.102103,0.139678,-0.035431,,,
1324,11.033333,0.123826,0.084138,0.094276,0.033853,0.065411,0.085796,0.102514,0.141080,-0.039930,,,
1325,11.041667,0.124733,0.085961,0.090084,0.034692,0.067354,0.081811,0.102939,0.142432,-0.044160,,,
1326,11.050000,0.125581,0.087698,0.085842,0.035457,0.069360,0.078059,0.103445,0.143691,-0.048926,,,
1327,11.058333,0.126366,0.089398,0.081666,0.036219,0.071273,0.074121,0.103893,0.144930,-0.053129,,,
1328,11.066667,0.127193,0.090979,0.077429,0.036933,0.073111,0.070365,0.104354,0.146024,-0.057775,,,
1329,11.075000,0.128056,0.092471,0.073067,0.037725,0.074747,0.066347,0.104772,0.147058,-0.062102,,,
1330,11.083333,0.128865,0.093884,0.068920,0.038458,0.076275,0.062546,0.105167,0.148008,-0.066656,,,
1331,11.091667,0.129653,0.095198,0.064666,0.039239,0.077611,0.058489,0.105515,0.148951,-0.070885,,,
1332,11.100000,0.130522,0.096398,0.060371,0.040031,0.078879,0.054513,0.105880,0.149858,-0.075330,,,
1333,11.108333,0.131431,0.097444,0.055906,0.040849,0.080001,0.050543,0.106249,0.150753,-0.079644,,,
1334,11.116667,0.132214,0.098518,0.051767,0.041705,0.081067,0.046381,0.106595,0.151629,-0.084063,,,
1335,11.125000,0.133010,0.099493,0.047421,0.042426,0.082135,0.042619,0.106889,0.152477,-0.088330,,,
1336,11.133333,0.133820,0.100347,0.042868,0.043221,0.083048,0.038310,0.107185,0.153231,-0.092823,,,
1337,11.141667,0.134603,0.101200,0.038410,0.043904,0.083999,0.034298,0.107494,0.153862,-0.097354,,,
1338,11.150000,0.135309,0.101986,0.034032,0.044635,0.084777,0.029732,0.107786,0.154400,-0.101867,,,
1339,11.158333,0.135940,0.102698,0.029717,0.045202,0.085673,0.025740,0.108086,0.154848,-0.106402,,,
1340,11.166667,0.136493,0.103306,0.025378,0.045730,0.086490,0.021509,0.108448,0.155199,-0.110995,,,
1341,11.175000,0.137033,0.103752,0.020940,0.046258,0.087166,0.016960,0.108858,0.155525,-0.115512,,,
1342,11.183333,0.137594,0.104061,0.016457,0.046715,0.087839,0.012689,0.109331,0.155756,-0.119992,,,
1343,11.191667,0.138212,0.104209,0.011820,0.047224,0.088405,0.008451,0.109849,0.155932,-0.124583,,,
1344,11.200000,0.138825,0.104308,0.007308,0.047787,0.088774,0.003908,0.110320,0.156018,-0.129020,,,
1345,11.208333,0.139443,0.104384,0.002925,0.048345,0.089082,-0.000266,0.110749,0.156050,-0.133364,,,
1346,11.216667,0.140105,0.104431,-0.001467,0.049030,0.089180,-0.004595,0.111135,0.155988,-0.137861,,,
1347,11.225000,0.140848,0.104438,-0.005975,0.049716,0.089209,-0.008702,0.111448,0.155873,-0.142186,,,
1348,11.233333,0.141554,0.104431,-0.010331,0.050431,0.089034,-0.013073,0.111770,0.155675,-0.146723,,,
1349,11.241667,0.142239,0.104278,-0.014751,0.051113,0.088805,-0.017374,0.112039,0.155459,-0.150836,,,
1350,11.250000,0.142883,0.103976,-0.019223,0.051731,0.088505,-0.021520,0.112365,0.155097,-0.155526,,,
1351,11.258333,0.143476,0.103535,-0.023595,0.052314,0.088109,-0.025810,0.112712,0.154659,-0.159736,,,
1352,11.266667,0.143991,0.102916,-0.027862,0.052839,0.087633,-0.030059,0.113144,0.154063,-0.164173,,,
1353,11.275000,0.144457,0.102120,-0.032143,0.053236,0.087066,-0.034200,0.113564,0.153366,-0.168536,,,
1354,11.283333,0.144856,0.101187,-0.036326,0.053588,0.086447,-0.038263,0.113958,0.152587,-0.172589,,,
1355,11.291667,0.145224,0.100079,-0.040604,0.053892,0.085690,-0.042532,0.114330,0.151736,-0.176694,,,
1356,11.300000,0.145544,0.098875,-0.044703,0.054152,0.084933,-0.046413,0.114723,0.150808,-0.180782,,,
1357,11.308333,0.145895,0.097595,-0.048898,0.054463,0.083999,-0.050598,0.115106,0.149770,-0.184686,,,
1358,11.316667,0.146253,0.096307,-0.053109,0.054747,0.083047,-0.054551,0.115437,0.148714,-0.188777,,,
1359,11.325000,0.146558,0.095040,-0.057039,0.055053,0.082006,-0.058445,0.115737,0.147634,-0.192790,,,
1360,11.333333,0.146948,0.093730,-0.061318,0.055389,0.080828,-0.062454,0.115997,0.146505,-0.196687,,,
1361,11.341667,0.147310,0.092510,-0.065289,0.055781,0.079588,-0.066568,0.116209,0.145360,-0.200778,,,
1362,11.350000,0.147614,0.091303,-0.069212,0.056112,0.078338,-0.070365,0.116403,0.144184,-0.204551,,,
1363,11.358333,0.147876,0.090069,-0.073010,0.056358,0.077032,-0.073980,0.116521,0.142974,-0.208387,,,
1364,11.366667,0.148092,0.088830,-0.076755,0.056535,0.075671,-0.077693,0.116624,0.141746,-0.211943,,,
1365,11.375000,0.148178,0.087540,-0.080216,0.056672,0.074328,-0.081204,0.116759,0.140444,-0.215483,,,
1366,11.383333,0.148217,0.086191,-0.083487,0.056769,0.072885,-0.084986,0.116963,0.139069,-0.219211,,,
1367,11.391667,0.148287,0.084704,-0.087047,0.056790,0.071547,-0.088402,0.117201,0.137680,-0.222511,,,
1368,11.400000,0.148282,0.083143,-0.090351,0.056749,0.070151,-0.091977,0.117475,0.136241,-0.225854,,,
1369,11.408333,0.148226,0.081567,-0.093622,0.056659,0.068812,-0.095314,0.117775,0.134756,-0.229380,,,
1370,11.416667,0.148200,0.079933,-0.096966,0.056557,0.067461,-0.098741,0.118103,0.133281,-0.232741,,,
1371,11.425000,0.148120,0.078370,-0.099959,0.056515,0.066116,-0.102151,0.118437,0.131802,-0.235973,,,
1372,11.433333,0.148083,0.076785,-0.103096,0.056454,0.064825,-0.105377,0.118781,0.130347,-0.239227,,,
1373,11.441667,0.148092,0.075164,-0.106259,0.056439,0.063492,-0.108788,0.119076,0.128897,-0.242461,,,
1374,11.450000,0.148114,0.073616,-0.109495,0.056423,0.062197,-0.111923,0.119334,0.127514,-0.245529,,,
1375,11.458333,0.148119,0.072129,-0.112487,0.056373,0.060950,-0.115030,0.119583,0.126106,-0.248538,,,
1376,11.466667,0.148109,0.070752,-0.115337,0.056389,0.059729,-0.118080,0.119846,0.124823,-0.251426,,,
1377,11.475000,0.148136,0.069420,-0.118079,0.056435,0.058553,-0.121077,0.120115,0.123507,-0.254148,,,
1378,11.483333,0.148234,0.068100,-0.120962,0.056475,0.057436,-0.124009,0.120451,0.122228,-0.257175,,,
1379,11.491667,0.148283,0.066838,-0.123560,0.056533,0.056368,-0.126821,0.120772,0.120947,-0.259889,,,
1380,11.500000,0.148362,0.065594,-0.126131,0.056613,0.055331,-0.129534,0.121114,0.119709,-0.262540,,,
1381,11.508333,0.148558,0.064261,-0.128877,0.056724,0.054307,-0.132249,0.121485,0.118452,-0.265059,,,
1382,11.516667,0.148737,0.063001,-0.131239,0.056937,0.053248,-0.135031,0.121945,0.117232,-0.267675,,,
1383,11.525000,0.148999,0.061640,-0.133736,0.057142,0.052180,-0.137497,0.122360,0.115953,-0.270131,,,
1384,11.533333,0.149253,0.060262,-0.136203,0.057339,0.051017,-0.139827,0.122733,0.114757,-0.272340,,,
1385,11.541667,0.149521,0.058828,-0.138552,0.057548,0.049856,-0.141814,0.123166,0.113483,-0.274830,,,
1386,11.550000,0.149849,0.057333,-0.140781,0.057887,0.048475,-0.144221,0.123574,0.112265,-0.276795,,,
1387,11.558333,0.150204,0.055801,-0.142756,0.058292,0.047018,-0.146415,0.124025,0.110992,-0.278757,,,
1388,11.566667,0.150641,0.054154,-0.144845,0.058702,0.045444,-0.148405,0.124501,0.109680,-0.280749,,,
1389,11.575000,0.151033,0.052462,-0.146602,0.059098,0.043772,-0.150232,0.124894,0.108243,-0.282566,,,
1390,11.583333,0.151477,0.050656,-0.148396,0.059503,0.041963,-0.151927,0.125255,0.106847,-0.284099,,,
1391,11.591667,0.151947,0.048735,-0.150035,0.059957,0.040018,-0.153542,0.125614,0.105295,-0.285392,,,
1392,11.600000,0.152397,0.046652,-0.151601,0.060386,0.037915,-0.155169,0.126043,0.103609,-0.286800,,,
1393,11.608333,0.152764,0.044455,-0.152887,0.060737,0.035673,-0.156745,0.126403,0.101877,-0.287819,,,
1394,11.616667,0.153065,0.042022,-0.154134,0.060990,0.033352,-0.158113,0.126810,0.099990,-0.289076,,,
1395,11.625000,0.153324,0.039417,-0.155457,0.061175,0.031141,-0.158700,0.127162,0.097963,-0.290099,,,
1396,11.633333,0.153512,0.036597,-0.156730,0.061311,0.029476,-0.157407,0.127514,0.095770,-0.291082,,,
1397,11.641667,0.153603,0.033583,-0.157762,,,,0.127804,0.093454,-0.291775,,,
1398,11.650000,0.153622,0.030301,-0.158809,0.061238,0.020264,-0.168287,0.128055,0.090990,-0.292327,,,
1399,11.658333,0.153535,0.026777,-0.159733,0.061107,0.018233,-0.166401,0.128308,0.088359,-0.293139,,,
1400,11.666667,0.153360,0.023021,-0.160561,0.060815,0.015440,-0.165693,0.128469,0.085682,-0.293583,,,
1401,11.675000,0.153162,0.019031,-0.161319,0.060460,0.011791,-0.166671,0.128667,0.082771,-0.294102,,,
1402,11.683333,0.153199,0.018347,-0.161669,0.060056,0.007907,-0.167646,0.128858,0.079947,-0.294420,,,
1403,11.691667,0.153150,0.018227,-0.161429,0.059933,0.007506,-0.167200,0.128900,0.077021,-0.295166,,,
1404,11.700000,0.152904,0.018102,-0.161226,0.059605,0.007228,-0.167701,0.128445,0.075033,-0.296016,,,
1405,11.708333,0.153151,0.019318,-0.161906,0.059379,0.008420,-0.168272,0.128332,0.075683,-0.297055,,,
1406,11.716667,0.153212,0.018766,-0.162319,0.059154,0.008101,-0.168355,0.128669,0.075061,-0.297802,,,
1407,11.725000,0.153337,0.018645,-0.162808,0.059034,0.008200,-0.168534,0.128854,0.075206,-0.298346,,,
1408,11.733333,0.153703,0.018541,-0.163295,0.059076,0.008352,-0.168411,0.128886,0.075606,-0.298577,,,
1409,11.741667,0.154166,0.018265,-0.163819,0.059121,0.008342,-0.168142,0.128976,0.075831,-0.298676,,,
1410,11.750000,0.154695,0.018280,-0.164148,0.059177,0.008597,-0.167889,0.129199,0.076247,-0.298880,,,
1411,11.758333,0.155732,0.018466,-0.164456,0.059328,0.009069,-0.167523,0.129443,0.076945,-0.298668,,,
1412,11.766667,0.157305,0.018424,-0.164846,0.059518,0.009312,-0.166931,0.129779,0.077286,-0.298690,,,
1413,11.775000,0.159132,0.018367,-0.165201,0.059748,0.009304,-0.166049,0.129969,0.077405,-0.298523,,,
1414,11.783333,0.161407,0.018244,-0.165652,0.059905,0.009083,-0.165342,0.129962,0.077514,-0.298408,,,
1415,11.791667,0.163816,0.018229,-0.166074,0.059838,0.009031,-0.164492,0.129816,0.077798,-0.298186,,,
1416,11.800000,0.166304,0.018325,-0.166814,0.059478,0.009164,-0.163852,0.129658,0.078290,-0.297971,,,
1417,11.808333,0.168798,0.018630,-0.167677,0.059126,0.009403,-0.163096,0.129561,0.078909,-0.297780,,,
1418,11.816667,0.170995,0.019475,-0.168109,0.058966,0.009704,-0.162660,0.129448,0.079739,-0.297524,,,
1419,11.825000,0.172878,0.020676,-0.168484,0.058850,0.010234,-0.161972,0.129302,0.080571,-0.297572,,,
1420,11.833333,0.174531,0.022232,-0.169016,0.058636,0.011347,-0.161289,0.128985,0.081665,-0.297217,,,
1421,11.841667,0.175858,0.023937,-0.169249,0.058516,0.012351,-0.160946,0.128734,0.082681,-0.297023,,,
1422,11.850000,0.176832,0.025630,-0.169153,0.058454,0.013480,-0.160425,0.128548,0.083547,-0.296817,,,
1423,11.858333,0.177654,0.027235,-0.169305,0.058374,0.014786,-0.159784,0.128375,0.084311,-0.296550,,,
1424,11.866667,0.178124,0.029072,-0.169231,0.058258,0.016354,-0.159210,0.128189,0.085236,-0.296622,,,
1425,11.875000,0.178333,0.031270,-0.168826,0.058110,0.018212,-0.158715,0.127950,0.086287,-0.296576,,,
1426,11.883333,0.178526,0.033680,-0.168575,0.057970,0.020204,-0.158351,0.127698,0.087530,-0.296414,,,
1427,11.891667,0.178585,0.036121,-0.168120,0.057882,0.021966,-0.158477,0.127495,0.088727,-0.296504,,,
1428,11.900000,0.178581,0.038325,-0.167805,0.057792,0.023096,-0.159784,0.127170,0.089884,-0.296250,,,
1429,11.908333,0.178505,0.040216,-0.167581,0.057692,0.023987,-0.161188,0.126882,0.091033,-0.296207,,,
1430,11.916667,0.178379,0.041840,-0.167461,,,,0.126629,0.091992,-0.296228,,,
1431,11.925000,0.178212,0.043352,-0.167142,0.057823,0.030224,-0.151915,0.126379,0.092971,-0.296140,,,
1432,11.933333,0.178010,0.044791,-0.166807,0.057904,0.031141,-0.152167,0.126161,0.093877,-0.296282,,,
1433,11.941667,0.177794,0.046212,-0.166635,0.057873,0.031744,-0.153535,0.125934,0.094844,-0.296451,,,
1434,11.950000,0.177496,0.047543,-0.166291,0.057832,0.032558,-0.154490,0.125635,0.095828,-0.296199,,,
1435,11.958333,0.177260,0.048592,-0.166074,0.057833,0.033455,-0.154777,0.125459,0.096618,-0.296212,,,
1436,11.966667,0.176977,0.049474,-0.165621,0.057824,0.034316,-0.154654,0.125313,0.097267,-0.295988,,,
1437,11.975000,0.176738,0.050013,-0.165473,0.057798,0.034965,-0.154553,0.125199,0.097661,-0.295965,,,
1438,11.983333,0.176375,0.050502,-0.165137,0.057758,0.035535,-0.154414,0.125011,0.098038,-0.295787,,,
1439,11.991667,0.176028,0.050951,-0.164928,0.057687,0.036139,-0.154248,0.124798,0.098486,-0.295481,,,
1440,12.000000,0.175729,0.051429,-0.164696,0.057660,0.036697,-0.154119,0.124705,0.098989,-0.295447,,,
1441,12.008333,0.175484,0.051884,-0.164304,0.057670,0.037203,-0.153984,0.124646,0.099468,-0.295288,,,
1442,12.016667,0.175313,0.052166,-0.164159,0.057643,0.037604,-0.153728,0.124544,0.099883,-0.295100,,,
1443,12.025000,0.175088,0.052349,-0.163926,0.057574,0.037809,-0.153579,0.124372,0.100193,-0.294879,,,
1444,12.033333,0.174869,0.052464,-0.163688,0.057506,0.037876,-0.153464,0.124202,0.100412,-0.294762,,,
1445,12.041667,0.174714,0.052569,-0.163459,0.057515,0.037870,-0.153281,0.124068,0.100595,-0.294578,,,
1446,12.050000,0.174608,0.052720,-0.163284,0.057565,0.037894,-0.153006,0.123963,0.100804,-0.294543,,,
1447,12.058333,0.174526,0.052953,-0.163168,0.057642,0.037927,-0.152849,0.123816,0.101169,-0.294242,,,
1448,12.066667,0.174442,0.053237,-0.163022,0.057744,0.038004,-0.152587,0.123665,0.101543,-0.294115,,,
1449,12.075000,0.174431,0.053507,-0.162973,0.057875,0.037992,-0.152519,0.123535,0.101854,-0.293859,,,
1450,12.083333,0.174436,0.053670,-0.162861,0.057973,0.037944,-0.152451,0.123475,0.102041,-0.293621,,,
1451,12.091667,0.174427,0.053646,-0.162802,0.058059,0.037910,-0.152336,0.123474,0.102122,-0.293462,,,
1452,12.100000,0.174375,0.053526,-0.162655,0.058160,0.037898,-0.152273,0.123527,0.102151,-0.293431,,,
1453,12.108333,0.174316,0.053372,-0.162550,0.058294,0.037963,-0.152128,0.123608,0.102215,-0.293319,,,
1454,12.116667,0.174281,0.053290,-0.162383,0.058467,0.038060,-0.152036,0.123763,0.102305,-0.293364,,,
1455,12.125000,0.174300,0.053259,-0.162308,0.058645,0.038190,-0.151918,0.123900,0.102461,-0.293267,,,
1456,12.133333,0.174309,0.053225,-0.162196,0.058824,0.038222,-0.151848,0.124003,0.102614,-0.293203,,,
1457,12.141667,0.174324,0.053146,-0.162106,0.059023,0.038138,-0.151729,0.124078,0.102724,-0.293187,,,
1458,12.150000,0.174354,0.053006,-0.162016,0.059220,0.037975,-0.151608,0.124137,0.102800,-0.293060,,,
1459,12.158333,0.174410,0.052837,-0.161976,0.059434,0.037741,-0.151613,0.124178,0.102865,-0.292982,,,
1460,12.166667,0.174465,0.052696,-0.161907,0.059615,0.037508,-0.151531,0.124198,0.102957,-0.292880,,,
1461,12.175000,0.174501,0.052596,-0.161929,0.059740,0.037304,-0.151460,0.124218,0.103064,-0.292789,,,
1462,12.183333,0.174536,0.052518,-0.161899,0.059863,0.037113,-0.151411,0.124236,0.103190,-0.292675,,,
1463,12.191667,0.174544,0.052430,-0.161771,0.060012,0.036910,-0.151444,0.124260,0.103276,-0.292524,,,
1464,12.200000,0.174560,0.052254,-0.161718,0.060166,0.036681,-0.151433,0.124304,0.103319,-0.292421,,,
1465,12.208333,0.174580,0.051944,-0.161699,0.060313,0.036402,-0.151377,0.124357,0.103304,-0.292212,,,
1466,12.216667,0.174599,0.051554,-0.161661,0.060512,0.036064,-0.151313,0.124439,0.103208,-0.292027,,,
1467,12.225000,0.174668,0.051125,-0.161486,0.060710,0.035689,-0.151156,0.124541,0.103084,-0.291858,,,
1468,12.233333,0.174731,0.050694,-0.161243,0.060938,0.035259,-0.151051,0.124666,0.102958,-0.291645,,,
1469,12.241667,0.174857,0.050156,-0.161175,0.061145,0.034751,-0.150816,0.124787,0.102813,-0.291440,,,
1470,12.250000,0.175049,0.049533,-0.161225,0.061397,0.034144,-0.150718,0.124926,0.102674,-0.291338,,,
1471,12.258333,0.175239,0.048899,-0.161140,0.061686,0.033441,-0.150675,0.125065,0.102523,-0.291056,,,
1472,12.266667,0.175454,0.048103,-0.161194,0.061958,0.032680,-0.150516,0.125208,0.102321,-0.290837,,,
1473,12.275000,0.175630,0.047348,-0.161047,0.062224,0.031899,-0.150354,0.125368,0.102077,-0.290606,,,
1474,12.283333,0.175849,0.046501,-0.161038,0.062451,0.031130,-0.149969,0.125530,0.101790,-0.290354,,,
1475,12.291667,0.176001,0.045697,-0.160814,0.062664,0.030403,-0.149477,0.125687,0.101499,-0.290078,,,
1476,12.300000,0.176169,0.044857,-0.160728,0.062884,0.029722,-0.148988,0.125808,0.101224,-0.289672,,,
1477,12.308333,0.176349,0.043992,-0.160765,0.063083,0.029162,-0.148138,0.125910,0.101008,-0.289189,,,
1478,12.316667,0.176473,0.043201,-0.160646,0.063284,0.028604,-0.147455,0.126032,0.100752,-0.288906,,,
1479,12.325000,0.176614,0.042407,-0.160540,0.063461,0.028123,-0.146581,0.126147,0.100495,-0.288581,,,
1480,12.333333,0.176741,0.041634,-0.160431,0.063635,0.027674,-0.145640,0.126234,0.100225,-0.288251,,,
1481,12.341667,0.176837,0.040854,-0.160280,0.063780,0.027139,-0.145076,0.126295,0.099912,-0.287889,,,
1482,12.350000,0.176949,0.040109,-0.160314,0.063881,0.026742,-0.143884,0.126333,0.099595,-0.287533,,,
1483,12.358333,0.177008,0.039348,-0.160198,0.063922,0.026228,-0.143492,0.126371,0.099300,-0.287297,,,
1484,12.366667,0.177048,0.038575,-0.160135,0.063921,0.025800,-0.143084,0.126432,0.099070,-0.287051,,,
1485,12.375000,0.177067,0.037775,-0.160043,0.063855,0.025476,-0.142749,0.126513,0.098913,-0.286608,,,
1486,12.383333,0.177031,0.037037,-0.159846,,,,0.126626,0.098712,-0.286377,,,
1487,12.391667,0.177041,0.036310,-0.159893,,,,0.126716,0.098500,-0.286078,,,
1488,12.400000,0.176939,0.035714,-0.159544,,,,0.126766,0.098246,-0.285713,,,
1489,12.408333,0.176933,0.035110,-0.159461,,,,0.126818,0.097996,-0.285489,,,
1490,12.416667,0.176929,0.034516,-0.159320,,,,0.126856,0.097833,-0.285106,,,
1491,12.425000,0.176893,0.034003,-0.159130,,,,0.126906,0.097735,-0.284861,,,
1492,12.433333,0.176968,0.033547,-0.159104,,,,0.126902,0.097711,-0.284509,,,
1493,12.441667,0.177047,0.033250,-0.159034,0.063605,0.018461,-0.153874,0.126886,0.097687,-0.284188,,,
1494,12.450000,0.177092,0.033038,-0.158788,0.063657,0.018182,-0.154010,0.126863,0.097652,-0.283858,,,
1495,12.458333,0.177108,0.032798,-0.158482,0.063689,0.018406,-0.152050,0.126892,0.097565,-0.283630,,,
1496,12.466667,0.177113,0.032389,-0.158312,0.063708,0.018124,-0.151773,0.126933,0.097451,-0.283315,,,
1497,12.475000,0.177099,0.031825,-0.158098,0.063722,0.017803,-0.151640,0.127018,0.097311,-0.282959,,,
1498,12.483333,0.177050,0.031137,-0.157957,0.063754,0.017376,-0.151690,0.127108,0.097137,-0.282591,,,
1499,12.491667,0.176972,0.030399,-0.157805,0.063743,0.017076,-0.150812,0.127145,0.096963,-0.282109,,,
1500,12.500000,0.176899,0.029728,-0.157589,0.063739,0.016670,-0.150215,0.127158,0.096765,-0.281751,,,
1501,12.508333,0.176824,0.028980,-0.157339,0.063780,0.016251,-0.149330,0.127148,0.096532,-0.281293,,,
1502,12.516667,0.176769,0.028053,-0.157313,0.063764,0.015907,-0.147902,0.127148,0.096234,-0.280838,,,
1503,12.525000,0.176561,0.026970,-0.157013,0.063773,0.015288,-0.146776,0.127121,0.095822,-0.280329,,,
1504,12.533333,0.176230,0.025691,-0.156691,0.063781,0.014444,-0.145763,0.127050,0.095275,-0.279745,,,
1505,12.541667,0.175750,0.024183,-0.156314,0.063777,0.013285,-0.145024,0.126995,0.094564,-0.279311,,,
1506,12.550000,0.175145,0.022432,-0.155952,0.063849,0.011807,-0.144673,0.126885,0.093816,-0.278611,,,
1507,12.558333,0.174322,0.020425,-0.155693,0.063947,0.010037,-0.144820,0.126790,0.092913,-0.278098,,,
1508,12.566667,0.172992,0.018227,-0.155009,0.064029,0.007986,-0.145273,0.126634,0.092023,-0.277331,,,
1509,12.575000,0.171098,0.016378,-0.154248,0.063974,0.006673,-0.145241,0.126455,0.091048,-0.276618,,,
1510,12.583333,0.169229,0.016432,-0.152895,0.064003,0.006304,-0.145303,0.126359,0.090092,-0.276341,,,
1511,12.591667,0.165739,0.016454,-0.150538,0.064260,0.006510,-0.145465,0.126053,0.089457,-0.275921,,,
1512,12.600000,0.162658,0.016807,-0.148957,0.064571,0.006665,-0.145947,0.125766,0.089232,-0.275604,,,
1513,12.608333,0.161605,0.016919,-0.148157,0.064727,0.006701,-0.146653,0.125572,0.089395,-0.275421,,,
1514,12.616667,0.160639,0.017120,-0.147801,0.064689,0.006747,-0.147323,0.125189,0.090029,-0.275035,,,
